LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1733303909.873392,374566.000,59029,3,GZ,1,100,0.153
1733303909.913392,374606.000,59029,3,GZ,1,100,-1.862
1733303909.953392,374646.000,59029,3,GZ,1,100,0.366
1733303909.993392,374686.000,59046,2,GZ,1,100,0.153
1733303910.033392,374726.000,59046,2,GZ,1,100,-1.282
1733303910.073392,374766.000,59061,3,GZ,1,100,-3.632
1733303910.113393,374806.000,59061,3,GZ,1,100,-1.831
1733303910.153393,374846.000,59061,3,GZ,1,100,1.343
1733303910.193393,374886.000,59078,2,GZ,1,100,-0.671
1733303910.233393,374926.000,59078,2,GZ,1,100,1.099
1733303910.273393,374966.000,59094,3,GZ,1,100,0.854
1733303910.313393,375006.000,59094,3,GZ,1,100,-0.732
1733303910.353393,375046.000,59094,3,GZ,1,100,0.519
1733303910.393893,375086.500,59112,2,GZ,1,100,1.404
1733303910.434393,375127.000,59112,2,GZ,1,100,-0.122
1733303910.474060,375166.667,59126,3,GZ,1,100,-1.892
1733303910.513727,375206.333,59126,3,GZ,1,100,0.275
1733303910.553394,375246.000,59126,3,GZ,1,100,1.556
1733303910.593394,375286.000,59143,2,GZ,1,100,-0.092
1733303910.633394,375326.000,59143,2,GZ,1,100,-1.556
1733303910.673394,375366.000,59159,3,GZ,1,100,-0.305
1733303910.713394,375406.000,59159,3,GZ,1,100,0.122
1733303910.753394,375446.000,59159,3,GZ,1,100,-0.336
1733303910.793395,375486.000,59184,4,GZ,1,100,-0.458
1733303910.833395,375526.000,59184,4,GZ,1,100,-1.221
1733303910.873395,375566.000,59184,4,GZ,1,100,-0.305
1733303910.913395,375606.000,59184,4,GZ,1,100,0.488
1733303910.949395,375642.000,59200,3,GZ,1,100,-0.641
1733303910.985395,375678.000,59200,3,GZ,1,100,0.427
1733303911.021395,375714.000,59200,3,GZ,1,100,0.458
1733303911.061395,375754.000,59218,2,GZ,1,100,-1.648
1733303911.101395,375794.000,59218,2,GZ,1,100,0.061
1733303911.141396,375834.000,59232,3,GZ,1,100,0.092
1733303911.181396,375874.000,59232,3,GZ,1,100,-0.427
1733303911.221396,375914.000,59232,3,GZ,1,100,-0.275
1733303911.261396,375954.000,59249,2,GZ,1,100,0.702
1733303911.301396,375994.000,59249,2,GZ,1,100,-0.458
1733303911.341396,376034.000,59265,3,GZ,1,100,-1.099
1733303911.381396,376074.000,59265,3,GZ,1,100,0.031
1733303911.421396,376114.000,59265,3,GZ,1,100,0.092
1733303911.461396,376154.000,59285,2,GZ,1,100,0.214
1733303911.501397,376194.000,59285,2,GZ,1,100,0.397
1733303911.541397,376234.000,59299,3,GZ,1,100,-0.702
1733303911.581397,376274.000,59299,3,GZ,1,100,-0.641
1733303911.621397,376314.000,59299,3,GZ,1,100,1.007
1733303911.660897,376353.500,59318,2,GZ,1,100,0.061
1733303911.700397,376393.000,59318,2,GZ,1,100,-1.038
1733303911.740731,376433.333,59335,3,GZ,1,100,-0.427
1733303911.781064,376473.667,59335,3,GZ,1,100,0.183
1733303911.821398,376514.000,59335,3,GZ,1,100,-0.244
1733303911.861398,376554.000,59352,3,GZ,1,100,-0.519
1733303911.901398,376594.000,59352,3,GZ,1,100,0.122
1733303911.941398,376634.000,59352,3,GZ,1,100,-0.671
1733303911.981398,376674.000,59367,2,GZ,1,100,0.244
1733303912.021398,376714.000,59367,2,GZ,1,100,0.214
1733303912.061065,376753.667,59384,3,GZ,1,100,-0.183
1733303912.100732,376793.333,59384,3,GZ,1,100,-0.580
1733303912.140399,376833.000,59384,3,GZ,1,100,-0.122
1733303912.180899,376873.500,59400,2,GZ,1,100,-0.488
1733303912.221399,376914.000,59400,2,GZ,1,100,-0.732
1733303912.261065,376953.667,59417,3,GZ,1,100,1.099
1733303912.300732,376993.333,59417,3,GZ,1,100,-0.061
1733303912.340399,377033.000,59417,3,GZ,1,100,-0.031
1733303912.380899,377073.500,59434,2,GZ,1,100,1.007
1733303912.421399,377114.000,59434,2,GZ,1,100,-1.099
1733303912.461399,377154.000,59449,3,GZ,1,100,-0.366
1733303912.501400,377194.000,59449,3,GZ,1,100,1.526
1733303912.541400,377234.000,59449,3,GZ,1,100,-1.160
1733303912.576733,377269.333,59467,3,GZ,1,100,-1.099
1733303912.612067,377304.667,59467,3,GZ,1,100,0.824
1733303912.647400,377340.000,59467,3,GZ,1,100,-1.129
1733303912.686900,377379.500,59484,2,GZ,1,100,-1.129
1733303912.726400,377419.000,59484,2,GZ,1,100,-0.366
1733303912.766400,377459.000,59501,3,GZ,1,100,-0.671
1733303912.806400,377499.000,59501,3,GZ,1,100,-1.038
1733303912.846400,377539.000,59501,3,GZ,1,100,1.434
1733303912.886401,377579.000,59516,2,GZ,1,100,-0.977
1733303912.926401,377619.000,59516,2,GZ,1,100,-0.641
1733303912.966651,377659.250,59532,4,GZ,1,100,1.465
1733303913.006901,377699.500,59532,4,GZ,1,100,0.153
1733303913.047151,377739.750,59532,4,GZ,1,100,-0.793
1733303913.087401,377780.000,59532,4,GZ,1,100,1.038
1733303913.127068,377819.667,59550,3,GZ,1,100,0.397
1733303913.166735,377859.333,59550,3,GZ,1,100,-0.122
1733303913.206402,377899.000,59550,3,GZ,1,100,0.702
1733303913.246402,377939.000,59566,2,GZ,1,100,-0.580
1733303913.286402,377979.000,59566,2,GZ,1,100,-0.244
1733303913.326402,378019.000,59583,3,GZ,1,100,-0.183
1733303913.366402,378059.000,59583,3,GZ,1,100,-0.397
1733303913.406402,378099.000,59583,3,GZ,1,100,-0.214
1733303913.446402,378139.000,59599,2,GZ,1,100,0.031
1733303913.486402,378179.000,59599,2,GZ,1,100,-0.671
1733303913.526402,378219.000,59615,3,GZ,1,100,0.671
1733303913.566403,378259.000,59615,3,GZ,1,100,-0.366
1733303913.606403,378299.000,59615,3,GZ,1,100,-1.221
1733303913.646403,378339.000,59633,2,GZ,1,100,0.244
1733303913.686403,378379.000,59633,2,GZ,1,100,-0.458
1733303913.726403,378419.000,59651,3,GZ,1,100,-1.404
1733303913.766403,378459.000,59651,3,GZ,1,100,1.190
1733303913.806403,378499.000,59651,3,GZ,1,100,-0.397
1733303913.846403,378539.000,59667,2,GZ,1,100,-1.190
1733303913.886404,378579.000,59667,2,GZ,1,100,1.831
1733303913.926404,378619.000,59682,3,GZ,1,100,-1.923
1733303913.966404,378659.000,59682,3,GZ,1,100,-1.770
1733303914.006404,378699.000,59682,3,GZ,1,100,2.441
1733303914.042404,378735.000,59699,3,GZ,1,100,-0.427
1733303914.078404,378771.000,59699,3,GZ,1,100,-1.129
1733303914.114404,378807.000,59699,3,GZ,1,100,2.625
1733303914.154404,378847.000,59716,2,GZ,1,100,0.031
1733303914.194404,378887.000,59716,2,GZ,1,100,-1.373
1733303914.234405,378927.000,59732,3,GZ,1,100,0.916
1733303914.274405,378967.000,59732,3,GZ,1,100,-0.275
1733303914.314405,379007.000,59732,3,GZ,1,100,-1.923
1733303914.354405,379047.000,59747,2,GZ,1,100,0.763
1733303914.394405,379087.000,59747,2,GZ,1,100,-0.885
1733303914.434405,379127.000,59764,3,GZ,1,100,-2.838
1733303914.474405,379167.000,59764,3,GZ,1,100,0.092
1733303914.514405,379207.000,59764,3,GZ,1,100,1.129
1733303914.554405,379247.000,59781,2,GZ,1,100,-0.671
1733303914.594406,379287.000,59781,2,GZ,1,100,-0.183
1733303914.634406,379327.000,59797,3,GZ,1,100,0.397
1733303914.674406,379367.000,59797,3,GZ,1,100,-0.061
1733303914.714406,379407.000,59797,3,GZ,1,100,-0.122
1733303914.754406,379447.000,59813,2,GZ,1,100,0.061
1733303914.794406,379487.000,59813,2,GZ,1,100,0.427
1733303914.834406,379527.000,59829,3,GZ,1,100,-0.580
1733303914.874407,379567.000,59829,3,GZ,1,100,-0.519
1733303914.914407,379607.000,59829,3,GZ,1,100,-0.275
1733303914.954407,379647.000,59848,2,GZ,1,100,0.946
1733303914.994407,379687.000,59848,2,GZ,1,100,-0.793
1733303915.034407,379727.000,59865,3,GZ,1,100,-0.397
1733303915.074407,379767.000,59865,3,GZ,1,100,0.977
1733303915.114407,379807.000,59865,3,GZ,1,100,0.702
1733303915.154407,379847.000,59880,3,GZ,1,100,-0.580
1733303915.194407,379887.000,59880,3,GZ,1,100,-1.190
1733303915.234407,379927.000,59880,3,GZ,1,100,-0.153
1733303915.273908,379966.500,59896,2,GZ,1,100,0.946
1733303915.313408,380006.000,59896,2,GZ,1,100,-1.251
1733303915.353741,380046.333,59913,3,GZ,1,100,-1.160
1733303915.394075,380086.667,59913,3,GZ,1,100,1.068
1733303915.434408,380127.000,59913,3,GZ,1,100,-0.519
1733303915.473908,380166.500,59930,2,GZ,1,100,-0.946
1733303915.513408,380206.000,59930,2,GZ,1,100,0.977
1733303915.553408,380246.000,59946,3,GZ,1,100,-0.519
1733303915.593409,380286.000,59946,3,GZ,1,100,-1.434
1733303915.633409,380326.000,59946,3,GZ,1,100,0.488
1733303915.673409,380366.000,59961,2,GZ,1,100,0.458
1733303915.713409,380406.000,59961,2,GZ,1,100,-1.678
1733303915.748742,380441.333,59979,3,GZ,1,100,0.305
1733303915.784076,380476.667,59979,3,GZ,1,100,1.617
1733303915.819409,380512.000,59979,3,GZ,1,100,1.251
1733303915.859409,380552.000,60003,5,GZ,1,100,1.160
1733303915.899410,380592.000,60003,5,GZ,1,100,-2.045
1733303915.939409,380632.000,60003,5,GZ,1,100,-4.730
1733303915.979410,380672.000,60003,5,GZ,1,100,0.397
1733303916.019410,380712.000,60003,5,GZ,1,100,1.404
1733303916.059743,380752.333,60020,3,GZ,1,100,-0.092
1733303916.100077,380792.667,60020,3,GZ,1,100,-0.336
1733303916.140410,380833.000,60020,3,GZ,1,100,0.610
1733303916.179910,380872.500,60037,2,GZ,1,100,0.702
1733303916.219410,380912.000,60037,2,GZ,1,100,-1.068
1733303916.259411,380952.000,60053,3,GZ,1,100,1.404
1733303916.299411,380992.000,60053,3,GZ,1,100,-0.153
1733303916.339411,381032.000,60053,3,GZ,1,100,-2.014
1733303916.379911,381072.500,60071,2,GZ,1,100,1.770
1733303916.420411,381113.000,60071,2,GZ,1,100,-0.366
1733303916.460078,381152.667,60087,3,GZ,1,100,-3.784
1733303916.499745,381192.333,60087,3,GZ,1,100,-3.723
1733303916.539411,381232.000,60087,3,GZ,1,100,-1.740
1733303916.579412,381272.000,60104,2,GZ,1,100,0.336
1733303916.619412,381312.000,60104,2,GZ,1,100,-1.038
1733303916.659412,381352.000,60120,3,GZ,1,100,-0.214
1733303916.699412,381392.000,60120,3,GZ,1,100,-1.617
1733303916.739412,381432.000,60120,3,GZ,1,100,-0.610
1733303916.779412,381472.000,60138,2,GZ,1,100,1.770
1733303916.819412,381512.000,60138,2,GZ,1,100,-2.167
1733303916.859412,381552.000,60154,3,GZ,1,100,1.495
1733303916.899412,381592.000,60154,3,GZ,1,100,2.502
1733303916.939413,381632.000,60154,3,GZ,1,100,-3.967
1733303916.979413,381672.000,60171,3,GZ,1,100,-1.282
1733303917.019413,381712.000,60171,3,GZ,1,100,0.885
1733303917.059413,381752.000,60171,3,GZ,1,100,-0.763
1733303917.099413,381792.000,60188,2,GZ,1,100,-0.458
1733303917.139413,381832.000,60188,2,GZ,1,100,0.122
1733303917.175413,381868.000,60205,3,GZ,1,100,-1.129
1733303917.211413,381904.000,60205,3,GZ,1,100,-1.038
1733303917.247413,381940.000,60205,3,GZ,1,100,-0.580
1733303917.287414,381980.000,60219,3,GZ,1,100,-1.862
1733303917.327414,382020.000,60219,3,GZ,1,100,0.214
1733303917.367414,382060.000,60219,3,GZ,1,100,-0.427
1733303917.407414,382100.000,60237,2,GZ,1,100,-0.916
1733303917.447414,382140.000,60237,2,GZ,1,100,0.061
1733303917.487414,382180.000,60253,3,GZ,1,100,-0.427
1733303917.527414,382220.000,60253,3,GZ,1,100,-0.610
1733303917.567414,382260.000,60253,3,GZ,1,100,-0.397
1733303917.607414,382300.000,60270,2,GZ,1,100,-0.793
1733303917.647415,382340.000,60270,2,GZ,1,100,-1.129
1733303917.687415,382380.000,60285,3,GZ,1,100,-2.045
1733303917.727415,382420.000,60285,3,GZ,1,100,-0.427
1733303917.767415,382460.000,60285,3,GZ,1,100,0.885
1733303917.807415,382500.000,60302,2,GZ,1,100,1.648
1733303917.847415,382540.000,60302,2,GZ,1,100,0.824
1733303917.887415,382580.000,60318,3,GZ,1,100,-0.275
1733303917.927415,382620.000,60318,3,GZ,1,100,-0.427
1733303917.967416,382660.000,60318,3,GZ,1,100,0.580
1733303918.007416,382700.000,60335,2,GZ,1,100,0.671
1733303918.047416,382740.000,60335,2,GZ,1,100,0.153
1733303918.087083,382779.667,60352,3,GZ,1,100,-0.458
1733303918.126749,382819.333,60352,3,GZ,1,100,1.587
1733303918.166416,382859.000,60352,3,GZ,1,100,-0.244
1733303918.206916,382899.500,60367,2,GZ,1,100,-1.709
1733303918.247416,382940.000,60367,2,GZ,1,100,1.526
1733303918.287416,382980.000,60383,3,GZ,1,100,0.214
1733303918.327417,383020.000,60383,3,GZ,1,100,-2.167
1733303918.367417,383060.000,60383,3,GZ,1,100,0.458
1733303918.407417,383100.000,60401,2,GZ,1,100,0.671
1733303918.447417,383140.000,60401,2,GZ,1,100,-1.160
1733303918.487417,383180.000,60417,3,GZ,1,100,-0.610
1733303918.527417,383220.000,60417,3,GZ,1,100,0.366
1733303918.567417,383260.000,60417,3,GZ,1,100,-1.038
1733303918.607417,383300.000,60434,3,GZ,1,100,-0.061
1733303918.647418,383340.000,60434,3,GZ,1,100,0.305
1733303918.687418,383380.000,60434,3,GZ,1,100,-0.366
1733303918.727418,383420.000,60451,2,GZ,1,100,0.366
1733303918.767418,383460.000,60451,2,GZ,1,100,-0.580
1733303918.802751,383495.333,60468,3,GZ,1,100,-0.336
1733303918.838085,383530.667,60468,3,GZ,1,100,-2.655
1733303918.873418,383566.000,60468,3,GZ,1,100,1.709
1733303918.913085,383605.667,60484,3,GZ,1,100,0.549
1733303918.952752,383645.333,60484,3,GZ,1,100,-1.465
1733303918.992419,383685.000,60484,3,GZ,1,100,5.676
1733303919.032919,383725.500,60499,2,GZ,1,100,5.707
1733303919.073419,383766.000,60499,2,GZ,1,100,-3.296
1733303919.113086,383805.667,60516,3,GZ,1,100,-3.845
1733303919.152752,383845.333,60516,3,GZ,1,100,1.587
1733303919.192419,383885.000,60516,3,GZ,1,100,-1.038
1733303919.232919,383925.500,60533,2,GZ,1,100,-1.434
1733303919.273419,383966.000,60533,2,GZ,1,100,2.625
1733303919.313420,384006.000,60549,3,GZ,1,100,-1.617
1733303919.353420,384046.000,60549,3,GZ,1,100,-1.221
1733303919.393420,384086.000,60549,3,GZ,1,100,1.801
1733303919.432920,384125.500,60565,2,GZ,1,100,-1.282
1733303919.472420,384165.000,60565,2,GZ,1,100,-2.167
1733303919.512420,384205.000,60583,3,GZ,1,100,-0.702
1733303919.552420,384245.000,60583,3,GZ,1,100,-0.183
1733303919.592420,384285.000,60583,3,GZ,1,100,-0.671
1733303919.632421,384325.000,60600,2,GZ,1,100,1.007
1733303919.672421,384365.000,60600,2,GZ,1,100,-0.244
1733303919.712421,384405.000,60617,3,GZ,1,100,-2.167
1733303919.752421,384445.000,60617,3,GZ,1,100,2.502
1733303919.792421,384485.000,60617,3,GZ,1,100,0.732
1733303919.832421,384525.000,60633,2,GZ,1,100,-2.960
1733303919.872421,384565.000,60633,2,GZ,1,100,1.587
1733303919.912421,384605.000,60648,3,GZ,1,100,0.916
1733303919.952421,384645.000,60648,3,GZ,1,100,-3.937
1733303919.992421,384685.000,60648,3,GZ,1,100,1.343
1733303920.032422,384725.000,60665,2,GZ,1,100,1.801
1733303920.072422,384765.000,60665,2,GZ,1,100,-1.312
1733303920.112422,384805.000,60682,3,GZ,1,100,-0.092
1733303920.152422,384845.000,60682,3,GZ,1,100,0.793
1733303920.192422,384885.000,60682,3,GZ,1,100,0.946
1733303920.232422,384925.000,60699,3,GZ,1,100,0.336
1733303920.272422,384965.000,60699,3,GZ,1,100,0.946
1733303920.312423,385005.000,60699,3,GZ,1,100,-0.519
1733303920.345922,385038.500,60713,2,GZ,1,100,-1.221
1733303920.379423,385072.000,60713,2,GZ,1,100,-0.122
1733303920.419423,385112.000,60731,3,GZ,1,100,0.122
1733303920.459423,385152.000,60731,3,GZ,1,100,-1.465
1733303920.499423,385192.000,60731,3,GZ,1,100,-2.594
1733303920.539423,385232.000,60749,3,GZ,1,100,0.793
1733303920.579423,385272.000,60749,3,GZ,1,100,1.068
1733303920.619423,385312.000,60749,3,GZ,1,100,-1.190
1733303920.659924,385352.500,60766,2,GZ,1,100,1.282
1733303920.700423,385393.000,60766,2,GZ,1,100,-1.709
1733303920.740424,385433.000,60781,3,GZ,1,100,-0.641
1733303920.780424,385473.000,60781,3,GZ,1,100,2.197
1733303920.820424,385513.000,60781,3,GZ,1,100,-0.610
1733303920.860424,385553.000,60798,2,GZ,1,100,0.275
1733303920.900424,385593.000,60798,2,GZ,1,100,0.610
1733303920.940424,385633.000,60814,3,GZ,1,100,-0.519
1733303920.980424,385673.000,60814,3,GZ,1,100,-0.244
1733303921.020425,385713.000,60814,3,GZ,1,100,1.160
1733303921.060091,385752.667,60837,3,GZ,1,100,-1.251
1733303921.099758,385792.333,60837,3,GZ,1,100,-1.556
1733303921.139425,385832.000,60837,3,GZ,1,100,0.916
1733303921.179758,385872.333,60853,3,GZ,1,100,-0.031
1733303921.220092,385912.667,60853,3,GZ,1,100,-0.824
1733303921.260425,385953.000,60853,3,GZ,1,100,0.122
1733303921.300425,385993.000,60869,2,GZ,1,100,-1.984
1733303921.340425,386033.000,60869,2,GZ,1,100,0.641
1733303921.380426,386073.000,60887,3,GZ,1,100,1.556
1733303921.420426,386113.000,60887,3,GZ,1,100,-1.953
1733303921.460426,386153.000,60887,3,GZ,1,100,-0.885
1733303921.500426,386193.000,60906,2,GZ,1,100,1.648
1733303921.540426,386233.000,60906,2,GZ,1,100,-0.854
1733303921.580426,386273.000,60922,3,GZ,1,100,-0.793
1733303921.620426,386313.000,60922,3,GZ,1,100,2.197
1733303921.660426,386353.000,60922,3,GZ,1,100,-0.916
1733303921.700427,386393.000,60940,3,GZ,1,100,-1.862
1733303921.740427,386433.000,60940,3,GZ,1,100,1.923
1733303921.780427,386473.000,60940,3,GZ,1,100,-0.153
1733303921.820427,386513.000,60954,2,GZ,1,100,-2.106
1733303921.860427,386553.000,60954,2,GZ,1,100,0.916
1733303921.895761,386588.333,60971,3,GZ,1,100,0.214
1733303921.931094,386623.667,60971,3,GZ,1,100,-1.770
1733303921.966427,386659.000,60971,3,GZ,1,100,-1.831
1733303922.006428,386699.000,60987,3,GZ,1,100,0.000
1733303922.046427,386739.000,60987,3,GZ,1,100,-0.488
1733303922.086428,386779.000,60987,3,GZ,1,100,-2.258
1733303922.125928,386818.500,61005,2,GZ,1,100,-0.671
1733303922.165428,386858.000,61005,2,GZ,1,100,1.007
1733303922.205428,386898.000,61019,3,GZ,1,100,-0.092
1733303922.245428,386938.000,61019,3,GZ,1,100,-1.129
1733303922.285428,386978.000,61019,3,GZ,1,100,1.434
1733303922.325928,387018.500,61038,2,GZ,1,100,0.122
1733303922.366428,387059.000,61038,2,GZ,1,100,1.648
1733303922.406429,387099.000,61055,3,GZ,1,100,0.214
1733303922.446429,387139.000,61055,3,GZ,1,100,-0.061
1733303922.486429,387179.000,61055,3,GZ,1,100,1.038
1733303922.525929,387218.500,61072,2,GZ,1,100,-1.617
1733303922.565429,387258.000,61072,2,GZ,1,100,-1.495
1733303922.605429,387298.000,61086,3,GZ,1,100,1.190
1733303922.645429,387338.000,61086,3,GZ,1,100,0.671
1733303922.685429,387378.000,61086,3,GZ,1,100,-1.801
1733303922.725430,387418.000,61104,2,GZ,1,100,-0.397
1733303922.765430,387458.000,61104,2,GZ,1,100,1.709
1733303922.805430,387498.000,61120,3,GZ,1,100,-1.343
1733303922.845430,387538.000,61120,3,GZ,1,100,-0.122
1733303922.885430,387578.000,61120,3,GZ,1,100,1.801
1733303922.925430,387618.000,61137,2,GZ,1,100,-0.763
1733303922.965430,387658.000,61137,2,GZ,1,100,-0.488
1733303923.005430,387698.000,61153,3,GZ,1,100,1.801
1733303923.045430,387738.000,61153,3,GZ,1,100,-0.671
1733303923.085431,387778.000,61153,3,GZ,1,100,-1.099
1733303923.125431,387818.000,61171,2,GZ,1,100,0.763
1733303923.165431,387858.000,61171,2,GZ,1,100,-0.458
1733303923.205431,387898.000,61187,3,GZ,1,100,0.519
1733303923.245431,387938.000,61187,3,GZ,1,100,0.763
1733303923.285431,387978.000,61187,3,GZ,1,100,-1.221
1733303923.325431,388018.000,61204,3,GZ,1,100,-0.305
1733303923.365431,388058.000,61204,3,GZ,1,100,1.373
1733303923.405432,388098.000,61204,3,GZ,1,100,-0.031
1733303923.438932,388131.500,61220,2,GZ,1,100,-1.862
1733303923.472432,388165.000,61220,2,GZ,1,100,1.282
1733303923.512432,388205.000,61236,3,GZ,1,100,0.488
1733303923.552432,388245.000,61236,3,GZ,1,100,-1.068
1733303923.592432,388285.000,61236,3,GZ,1,100,-0.610
1733303923.632432,388325.000,61252,3,GZ,1,100,0.000
1733303923.672432,388365.000,61252,3,GZ,1,100,-0.702
1733303923.712432,388405.000,61252,3,GZ,1,100,-0.519
1733303923.752433,388445.000,61270,2,GZ,1,100,-0.305
1733303923.792433,388485.000,61270,2,GZ,1,100,1.495
1733303923.832433,388525.000,61286,3,GZ,1,100,0.153
1733303923.872433,388565.000,61286,3,GZ,1,100,-1.343
1733303923.912433,388605.000,61286,3,GZ,1,100,1.282
1733303923.952433,388645.000,61301,2,GZ,1,100,-0.153
1733303923.992433,388685.000,61301,2,GZ,1,100,-0.854
1733303924.032433,388725.000,61320,3,GZ,1,100,1.892
1733303924.072433,388765.000,61320,3,GZ,1,100,0.183
1733303924.112434,388805.000,61320,3,GZ,1,100,-0.946
1733303924.152434,388845.000,61337,2,GZ,1,100,-0.275
1733303924.192434,388885.000,61337,2,GZ,1,100,-1.862
1733303924.232434,388925.000,61353,3,GZ,1,100,0.183
1733303924.272434,388965.000,61353,3,GZ,1,100,1.526
1733303924.312434,389005.000,61353,3,GZ,1,100,-1.007
1733303924.352434,389045.000,61368,2,GZ,1,100,-8.118
1733303924.392434,389085.000,61368,2,GZ,1,100,-4.456
1733303924.432435,389125.000,61385,3,GZ,1,100,4.242
1733303924.472435,389165.000,61385,3,GZ,1,100,0.183
1733303924.512435,389205.000,61385,3,GZ,1,100,-2.167
1733303924.552935,389245.500,61402,2,GZ,1,100,3.571
1733303924.593435,389286.000,61402,2,GZ,1,100,0.641
1733303924.633435,389326.000,61418,3,GZ,1,100,-3.479
1733303924.673435,389366.000,61418,3,GZ,1,100,0.824
1733303924.713435,389406.000,61418,3,GZ,1,100,1.434
1733303924.752935,389445.500,61434,2,GZ,1,100,-0.519
1733303924.792436,389485.000,61434,2,GZ,1,100,0.305
1733303924.832769,389525.333,61450,3,GZ,1,100,1.068
1733303924.873102,389565.667,61450,3,GZ,1,100,-0.732
1733303924.913436,389606.000,61450,3,GZ,1,100,-1.007
1733303924.948769,389641.333,61469,3,GZ,1,100,1.709
1733303924.984103,389676.667,61469,3,GZ,1,100,-3.113
1733303925.019436,389712.000,61469,3,GZ,1,100,-3.723
1733303925.058936,389751.500,61486,2,GZ,1,100,2.655
1733303925.098437,389791.000,61486,2,GZ,1,100,1.526
1733303925.138770,389831.333,61501,3,GZ,1,100,-0.885
1733303925.179103,389871.667,61501,3,GZ,1,100,0.885
1733303925.219437,389912.000,61501,3,GZ,1,100,0.549
1733303925.258937,389951.500,61517,2,GZ,1,100,-0.763
1733303925.298437,389991.000,61517,2,GZ,1,100,-0.305
1733303925.338771,390031.333,61534,3,GZ,1,100,-0.183
1733303925.379104,390071.667,61534,3,GZ,1,100,-0.031
1733303925.419437,390112.000,61534,3,GZ,1,100,0.244
1733303925.459104,390151.667,61551,3,GZ,1,100,-0.031
1733303925.498771,390191.333,61551,3,GZ,1,100,-1.007
1733303925.538438,390231.000,61551,3,GZ,1,100,1.129
1733303925.578438,390271.000,61567,2,GZ,1,100,0.702
1733303925.618438,390311.000,61567,2,GZ,1,100,-1.801
1733303925.658772,390351.333,61582,3,GZ,1,100,1.251
1733303925.699105,390391.667,61582,3,GZ,1,100,1.190
1733303925.739438,390432.000,61582,3,GZ,1,100,-1.251
1733303925.778939,390471.500,61602,2,GZ,1,100,-0.031
1733303925.818439,390511.000,61602,2,GZ,1,100,0.763
1733303925.858772,390551.333,61618,3,GZ,1,100,-0.427
1733303925.899106,390591.667,61618,3,GZ,1,100,-0.702
1733303925.939439,390632.000,61618,3,GZ,1,100,1.617
1733303925.978939,390671.500,61634,2,GZ,1,100,0.610
1733303926.018439,390711.000,61634,2,GZ,1,100,-0.763
1733303926.058439,390751.000,61650,3,GZ,1,100,1.221
1733303926.098439,390791.000,61650,3,GZ,1,100,-0.244
1733303926.138440,390831.000,61650,3,GZ,1,100,-1.556
1733303926.178440,390871.000,61672,4,GZ,1,100,2.136
1733303926.218440,390911.000,61672,4,GZ,1,100,-0.366
1733303926.258440,390951.000,61672,4,GZ,1,100,-2.563
1733303926.298440,390991.000,61672,4,GZ,1,100,0.153
1733303926.338440,391031.000,61688,2,GZ,1,100,1.862
1733303926.378440,391071.000,61688,2,GZ,1,100,-0.977
1733303926.418440,391111.000,61706,3,GZ,1,100,-0.702
1733303926.458441,391151.000,61706,3,GZ,1,100,1.984
1733303926.498441,391191.000,61706,3,GZ,1,100,-0.977
1733303926.534107,391226.667,61726,3,GZ,1,100,-1.801
1733303926.569774,391262.333,61726,3,GZ,1,100,2.930
1733303926.605441,391298.000,61726,3,GZ,1,100,-0.397
1733303926.645441,391338.000,61742,2,GZ,1,100,-1.740
1733303926.685441,391378.000,61742,2,GZ,1,100,2.289
1733303926.725441,391418.000,61758,3,GZ,1,100,0.000
1733303926.765441,391458.000,61758,3,GZ,1,100,-1.892
1733303926.805442,391498.000,61758,3,GZ,1,100,1.984
1733303926.845442,391538.000,61775,2,GZ,1,100,1.373
1733303926.885442,391578.000,61775,2,GZ,1,100,-3.082
1733303926.925442,391618.000,61791,3,GZ,1,100,1.434
1733303926.965442,391658.000,61791,3,GZ,1,100,1.434
1733303927.005442,391698.000,61791,3,GZ,1,100,-3.448
1733303927.045442,391738.000,61809,2,GZ,1,100,1.709
1733303927.085442,391778.000,61809,2,GZ,1,100,1.495
1733303927.125443,391818.000,61823,3,GZ,1,100,-1.556
1733303927.165442,391858.000,61823,3,GZ,1,100,-0.305
1733303927.205443,391898.000,61823,3,GZ,1,100,0.214
1733303927.245443,391938.000,61840,2,GZ,1,100,-1.190
1733303927.285443,391978.000,61840,2,GZ,1,100,0.549
1733303927.325443,392018.000,61856,3,GZ,1,100,0.458
1733303927.365443,392058.000,61856,3,GZ,1,100,-2.228
1733303927.405443,392098.000,61856,3,GZ,1,100,0.977
1733303927.445443,392138.000,61874,2,GZ,1,100,0.122
1733303927.485444,392178.000,61874,2,GZ,1,100,-1.007
1733303927.525444,392218.000,61890,3,GZ,1,100,2.777
1733303927.565444,392258.000,61890,3,GZ,1,100,-0.031
1733303927.605444,392298.000,61890,3,GZ,1,100,-4.608
1733303927.645444,392338.000,61907,3,GZ,1,100,0.488
1733303927.685444,392378.000,61907,3,GZ,1,100,1.648
1733303927.725444,392418.000,61907,3,GZ,1,100,-3.021
1733303927.765444,392458.000,61924,2,GZ,1,100,-0.153
1733303927.805444,392498.000,61924,2,GZ,1,100,0.061
1733303927.845444,392538.000,61941,3,GZ,1,100,-1.068
1733303927.885445,392578.000,61941,3,GZ,1,100,1.526
1733303927.925445,392618.000,61941,3,GZ,1,100,0.092
