LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1733303887.121575,351814.250,55329,4,EM,1,100,RS
1733303887.171825,351864.500,55329,4,EM,1,100,RB
1733303887.222075,351914.750,55329,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303887.272326,351965.000,55329,4,EM,1,100,PS
1733303887.322576,352015.250,55362,4,EM,1,100,RS
1733303887.372826,352065.500,55362,4,EM,1,100,RB
1733303887.423076,352115.750,55362,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303887.473326,352166.000,55362,4,EM,1,100,PS
1733303887.524326,352217.000,55396,4,EM,1,100,RS
1733303887.575326,352268.000,55396,4,EM,1,100,RB
1733303887.626327,352319.000,55396,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303887.677327,352370.000,55396,4,EM,1,100,PS
1733303887.727577,352420.250,55430,4,EM,1,100,RS
1733303887.777827,352470.500,55430,4,EM,1,100,RB
1733303887.828077,352520.750,55430,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303887.878327,352571.000,55430,4,EM,1,100,PS
1733303887.928577,352621.250,55461,4,EM,1,100,RS
1733303887.978827,352671.500,55461,4,EM,1,100,RB
1733303888.029078,352721.750,55461,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303888.079328,352772.000,55461,4,EM,1,100,PS
1733303888.129578,352822.250,55495,4,EM,1,100,RS
1733303888.179828,352872.500,55495,4,EM,1,100,RB
1733303888.230078,352922.750,55495,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303888.280328,352973.000,55495,4,EM,1,100,PS
1733303888.330579,353023.250,55526,4,EM,1,100,RS
1733303888.380829,353073.500,55526,4,EM,1,100,RB
1733303888.431079,353123.750,55526,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303888.481329,353174.000,55526,4,EM,1,100,PS
1733303888.531579,353224.250,55562,4,EM,1,100,RS
1733303888.581829,353274.500,55562,4,EM,1,100,RB
1733303888.632079,353324.750,55562,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303888.682330,353375.000,55562,4,EM,1,100,PS
1733303888.732580,353425.250,55594,4,EM,1,100,RS
1733303888.782830,353475.500,55594,4,EM,1,100,RB
1733303888.833080,353525.750,55594,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303888.883330,353576.000,55594,4,EM,1,100,PS
1733303888.933580,353626.250,55627,4,EM,1,100,RS
1733303888.983830,353676.500,55627,4,EM,1,100,RB
1733303889.034081,353726.750,55627,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303889.084331,353777.000,55627,4,EM,1,100,PS
1733303889.134581,353827.250,55661,4,EM,1,100,RS
1733303889.184831,353877.500,55661,4,EM,1,100,RB
1733303889.235081,353927.750,55661,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303889.285331,353978.000,55661,4,EM,1,100,PS
1733303889.335582,354028.250,55694,4,EM,1,100,RS
1733303889.385832,354078.500,55694,4,EM,1,100,RB
1733303889.436082,354128.750,55694,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303889.486332,354179.000,55694,4,EM,1,100,PS
1733303889.537332,354230.000,55726,4,EM,1,100,RS
1733303889.588332,354281.000,55726,4,EM,1,100,RB
1733303889.639332,354332.000,55726,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303889.690332,354383.000,55726,4,EM,1,100,PS
1733303889.740583,354433.250,55760,4,EM,1,100,RS
1733303889.790833,354483.500,55760,4,EM,1,100,RB
1733303889.841083,354533.750,55760,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303889.891333,354584.000,55760,4,EM,1,100,PS
1733303889.941583,354634.250,55791,4,EM,1,100,RS
1733303889.991833,354684.500,55791,4,EM,1,100,RB
1733303890.042084,354734.750,55791,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303890.092334,354785.000,55791,4,EM,1,100,PS
1733303890.164084,354856.750,55830,4,EM,1,100,RS
1733303890.235834,354928.500,55830,4,EM,1,100,RB
1733303890.307584,355000.250,55830,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303890.379334,355072.000,55830,4,EM,1,100,PS
1733303890.430335,355123.000,55864,4,EM,1,100,RS
1733303890.481335,355174.000,55864,4,EM,1,100,RB
1733303890.532335,355225.000,55864,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303890.583335,355276.000,55864,4,EM,1,100,PS
1733303890.633335,355326.000,55895,4,EM,1,100,RS
1733303890.683336,355376.000,55895,4,EM,1,100,RB
1733303890.733335,355426.000,55895,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303890.783336,355476.000,55895,4,EM,1,100,PS
1733303890.833586,355526.250,55929,4,EM,1,100,RS
1733303890.883836,355576.500,55929,4,EM,1,100,RB
1733303890.934086,355626.750,55929,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303890.984336,355677.000,55929,4,EM,1,100,PS
1733303891.034586,355727.250,55960,4,EM,1,100,RS
1733303891.084837,355777.500,55960,4,EM,1,100,RB
1733303891.135087,355827.750,55960,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303891.185337,355878.000,55960,4,EM,1,100,PS
1733303891.235587,355928.250,55996,4,EM,1,100,RS
1733303891.285837,355978.500,55996,4,EM,1,100,RB
1733303891.336087,356028.750,55996,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303891.386338,356079.000,55996,4,EM,1,100,PS
1733303891.436588,356129.250,56030,4,EM,1,100,RS
1733303891.486838,356179.500,56030,4,EM,1,100,RB
1733303891.537088,356229.750,56030,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303891.587338,356280.000,56030,4,EM,1,100,PS
1733303891.638588,356331.250,56063,4,EM,1,100,RS
1733303891.689838,356382.500,56063,4,EM,1,100,RB
1733303891.741089,356433.750,56063,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303891.792339,356485.000,56063,4,EM,1,100,PS
1733303891.842339,356535.000,56095,4,EM,1,100,RS
1733303891.892339,356585.000,56095,4,EM,1,100,RB
1733303891.942339,356635.000,56095,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303891.992339,356685.000,56095,4,EM,1,100,PS
1733303892.042589,356735.250,56130,4,EM,1,100,RS
1733303892.092839,356785.500,56130,4,EM,1,100,RB
1733303892.143090,356835.750,56130,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303892.193340,356886.000,56130,4,EM,1,100,PS
1733303892.244590,356937.250,56163,4,EM,1,100,RS
1733303892.295840,356988.500,56163,4,EM,1,100,RB
1733303892.347090,357039.750,56163,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303892.398340,357091.000,56163,4,EM,1,100,PS
1733303892.448591,357141.250,56196,4,EM,1,100,RS
1733303892.498841,357191.500,56196,4,EM,1,100,RB
1733303892.549091,357241.750,56196,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303892.599341,357292.000,56196,4,EM,1,100,PS
1733303892.649591,357342.250,56229,4,EM,1,100,RS
1733303892.699841,357392.500,56229,4,EM,1,100,RB
1733303892.750092,357442.750,56229,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303892.800342,357493.000,56229,4,EM,1,100,PS
1733303892.850592,357543.250,56261,4,EM,1,100,RS
1733303892.900842,357593.500,56261,4,EM,1,100,RB
1733303892.951092,357643.750,56261,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303893.001342,357694.000,56261,4,EM,1,100,PS
1733303893.051592,357744.250,56297,4,EM,1,100,RS
1733303893.101843,357794.500,56297,4,EM,1,100,RB
1733303893.152093,357844.750,56297,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303893.202343,357895.000,56297,4,EM,1,100,PS
1733303893.252593,357945.250,56328,4,EM,1,100,RS
1733303893.302843,357995.500,56328,4,EM,1,100,RB
1733303893.353093,358045.750,56328,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303893.403343,358096.000,56328,4,EM,1,100,PS
1733303893.453593,358146.250,56362,4,EM,1,100,RS
1733303893.503844,358196.500,56362,4,EM,1,100,RB
1733303893.554094,358246.750,56362,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303893.604344,358297.000,56362,4,EM,1,100,PS
1733303893.654594,358347.250,56393,4,EM,1,100,RS
1733303893.704844,358397.500,56393,4,EM,1,100,RB
1733303893.755095,358447.750,56393,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303893.805345,358498.000,56393,4,EM,1,100,PS
1733303893.855595,358548.250,56427,4,EM,1,100,RS
1733303893.905845,358598.500,56427,4,EM,1,100,RB
1733303893.956095,358648.750,56427,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303894.006345,358699.000,56427,4,EM,1,100,PS
1733303894.057345,358750.000,56461,4,EM,1,100,RS
1733303894.108346,358801.000,56461,4,EM,1,100,RB
1733303894.159346,358852.000,56461,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303894.210346,358903.000,56461,4,EM,1,100,PS
1733303894.260846,358953.500,56494,4,EM,1,100,RS
1733303894.311346,359004.000,56494,4,EM,1,100,RB
1733303894.361846,359054.500,56494,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303894.412346,359105.000,56494,4,EM,1,100,PS
1733303894.462596,359155.250,56526,4,EM,1,100,RS
1733303894.512847,359205.500,56526,4,EM,1,100,RB
1733303894.563097,359255.750,56526,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303894.613347,359306.000,56526,4,EM,1,100,PS
1733303894.663597,359356.250,56561,4,EM,1,100,RS
1733303894.713847,359406.500,56561,4,EM,1,100,RB
1733303894.764097,359456.750,56561,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303894.814348,359507.000,56561,4,EM,1,100,PS
1733303894.864598,359557.250,56593,4,EM,1,100,RS
1733303894.914848,359607.500,56593,4,EM,1,100,RB
1733303894.965098,359657.750,56593,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303895.015348,359708.000,56593,4,EM,1,100,PS
1733303895.065598,359758.250,56627,4,EM,1,100,RS
1733303895.115849,359808.500,56627,4,EM,1,100,RB
1733303895.166099,359858.750,56627,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303895.216349,359909.000,56627,4,EM,1,100,PS
1733303895.290349,359983.000,56665,4,EM,1,100,RS
1733303895.364349,360057.000,56665,4,EM,1,100,RB
1733303895.438349,360131.000,56665,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303895.512350,360205.000,56665,4,EM,1,100,PS
1733303895.563350,360256.000,56699,4,EM,1,100,RS
1733303895.614350,360307.000,56699,4,EM,1,100,RB
1733303895.665350,360358.000,56699,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303895.716350,360409.000,56699,4,EM,1,100,PS
1733303895.766600,360459.250,56733,4,EM,1,100,RS
1733303895.816850,360509.500,56733,4,EM,1,100,RB
1733303895.867101,360559.750,56733,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303895.917351,360610.000,56733,4,EM,1,100,PS
1733303895.967601,360660.250,56764,4,EM,1,100,RS
1733303896.017851,360710.500,56764,4,EM,1,100,RB
1733303896.068101,360760.750,56764,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303896.118351,360811.000,56764,4,EM,1,100,PS
1733303896.168602,360861.250,56798,4,EM,1,100,RS
1733303896.218852,360911.500,56798,4,EM,1,100,RB
1733303896.269102,360961.750,56798,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303896.319352,361012.000,56798,4,EM,1,100,PS
1733303896.369602,361062.250,56832,4,EM,1,100,RS
1733303896.419852,361112.500,56832,4,EM,1,100,RB
1733303896.470102,361162.750,56832,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303896.520353,361213.000,56832,4,EM,1,100,PS
1733303896.571353,361264.000,56867,4,EM,1,100,RS
1733303896.622353,361315.000,56867,4,EM,1,100,RB
1733303896.673353,361366.000,56867,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303896.724353,361417.000,56867,4,EM,1,100,PS
1733303896.774603,361467.250,56900,4,EM,1,100,RS
1733303896.824853,361517.500,56900,4,EM,1,100,RB
1733303896.875104,361567.750,56900,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303896.925354,361618.000,56900,4,EM,1,100,PS
1733303896.976354,361669.000,56932,4,EM,1,100,RS
1733303897.027354,361720.000,56932,4,EM,1,100,RB
1733303897.078354,361771.000,56932,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303897.129354,361822.000,56932,4,EM,1,100,PS
1733303897.179605,361872.250,56966,4,EM,1,100,RS
1733303897.229855,361922.500,56966,4,EM,1,100,RB
1733303897.280105,361972.750,56966,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303897.330355,362023.000,56966,4,EM,1,100,PS
1733303897.380355,362073.000,57000,4,EM,1,100,RS
1733303897.430355,362123.000,57000,4,EM,1,100,RB
1733303897.480356,362173.000,57000,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303897.530355,362223.000,57000,4,EM,1,100,PS
1733303897.580606,362273.250,57033,4,EM,1,100,RS
1733303897.630856,362323.500,57033,4,EM,1,100,RB
1733303897.681106,362373.750,57033,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303897.731356,362424.000,57033,4,EM,1,100,PS
1733303897.781606,362474.250,57065,4,EM,1,100,RS
1733303897.831856,362524.500,57065,4,EM,1,100,RB
1733303897.882107,362574.750,57065,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303897.932357,362625.000,57065,4,EM,1,100,PS
1733303897.982607,362675.250,57098,4,EM,1,100,RS
1733303898.032857,362725.500,57098,4,EM,1,100,RB
1733303898.083107,362775.750,57098,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303898.133357,362826.000,57098,4,EM,1,100,PS
1733303898.183607,362876.250,57130,4,EM,1,100,RS
1733303898.233858,362926.500,57130,4,EM,1,100,RB
1733303898.284108,362976.750,57130,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303898.334358,363027.000,57130,4,EM,1,100,PS
1733303898.384608,363077.250,57166,4,EM,1,100,RS
1733303898.434858,363127.500,57166,4,EM,1,100,RB
1733303898.485108,363177.750,57166,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303898.535358,363228.000,57166,4,EM,1,100,PS
1733303898.585609,363278.250,57197,4,EM,1,100,RS
1733303898.635859,363328.500,57197,4,EM,1,100,RB
1733303898.686109,363378.750,57197,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303898.736359,363429.000,57197,4,EM,1,100,PS
1733303898.786609,363479.250,57231,4,EM,1,100,RS
1733303898.836859,363529.500,57231,4,EM,1,100,RB
1733303898.887110,363579.750,57231,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303898.937360,363630.000,57231,4,EM,1,100,PS
1733303898.987610,363680.250,57262,4,EM,1,100,RS
1733303899.037860,363730.500,57262,4,EM,1,100,RB
1733303899.088110,363780.750,57262,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303899.138360,363831.000,57262,4,EM,1,100,PS
1733303899.188610,363881.250,57296,4,EM,1,100,RS
1733303899.238861,363931.500,57296,4,EM,1,100,RB
1733303899.289111,363981.750,57296,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303899.339361,364032.000,57296,4,EM,1,100,PS
1733303899.390361,364083.000,57330,4,EM,1,100,RS
1733303899.441361,364134.000,57330,4,EM,1,100,RB
1733303899.492361,364185.000,57330,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303899.543361,364236.000,57330,4,EM,1,100,PS
1733303899.593362,364286.000,57363,4,EM,1,100,RS
1733303899.643362,364336.000,57363,4,EM,1,100,RB
1733303899.693362,364386.000,57363,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303899.743362,364436.000,57363,4,EM,1,100,PS
1733303899.793612,364486.250,57395,4,EM,1,100,RS
1733303899.843862,364536.500,57395,4,EM,1,100,RB
1733303899.894113,364586.750,57395,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303899.944363,364637.000,57395,4,EM,1,100,PS
1733303899.994613,364687.250,57428,4,EM,1,100,RS
1733303900.044863,364737.500,57428,4,EM,1,100,RB
1733303900.095113,364787.750,57428,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303900.145363,364838.000,57428,4,EM,1,100,PS
1733303900.195613,364888.250,57462,4,EM,1,100,RS
1733303900.245863,364938.500,57462,4,EM,1,100,RB
1733303900.296114,364988.750,57462,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303900.346364,365039.000,57462,4,EM,1,100,PS
1733303900.422114,365114.750,57501,4,EM,1,100,RS
1733303900.497864,365190.500,57501,4,EM,1,100,RB
1733303900.573614,365266.250,57501,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303900.649365,365342.000,57501,4,EM,1,100,PS
1733303900.699615,365392.250,57534,4,EM,1,100,RS
1733303900.749865,365442.500,57534,4,EM,1,100,RB
1733303900.800115,365492.750,57534,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303900.850365,365543.000,57534,4,EM,1,100,PS
1733303900.900615,365593.250,57566,4,EM,1,100,RS
1733303900.950866,365643.500,57566,4,EM,1,100,RB
1733303901.001116,365693.750,57566,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303901.051366,365744.000,57566,4,EM,1,100,PS
1733303901.101616,365794.250,57602,4,EM,1,100,RS
1733303901.151866,365844.500,57602,4,EM,1,100,RB
1733303901.202116,365894.750,57602,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303901.252367,365945.000,57602,4,EM,1,100,PS
1733303901.303367,365996.000,57633,4,EM,1,100,RS
1733303901.354367,366047.000,57633,4,EM,1,100,RB
1733303901.405367,366098.000,57633,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303901.456367,366149.000,57633,4,EM,1,100,PS
1733303901.506617,366199.250,57669,4,EM,1,100,RS
1733303901.556867,366249.500,57669,4,EM,1,100,RB
1733303901.607117,366299.750,57669,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303901.657368,366350.000,57669,4,EM,1,100,PS
1733303901.707618,366400.250,57701,4,EM,1,100,RS
1733303901.757868,366450.500,57701,4,EM,1,100,RB
1733303901.808118,366500.750,57701,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303901.858368,366551.000,57701,4,EM,1,100,PS
1733303901.909369,366602.000,57734,4,EM,1,100,RS
1733303901.960369,366653.000,57734,4,EM,1,100,RB
1733303902.011369,366704.000,57734,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303902.062369,366755.000,57734,4,EM,1,100,PS
1733303902.112369,366805.000,57770,4,EM,1,100,RS
1733303902.162369,366855.000,57770,4,EM,1,100,RB
1733303902.212369,366905.000,57770,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303902.262369,366955.000,57770,4,EM,1,100,PS
1733303902.312620,367005.250,57801,4,EM,1,100,RS
1733303902.362870,367055.500,57801,4,EM,1,100,RB
1733303902.413120,367105.750,57801,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303902.463370,367156.000,57801,4,EM,1,100,PS
1733303902.513620,367206.250,57835,4,EM,1,100,RS
1733303902.563870,367256.500,57835,4,EM,1,100,RB
1733303902.614120,367306.750,57835,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303902.664371,367357.000,57835,4,EM,1,100,PS
1733303902.714621,367407.250,57867,4,EM,1,100,RS
1733303902.764871,367457.500,57867,4,EM,1,100,RB
1733303902.815121,367507.750,57867,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303902.865371,367558.000,57867,4,EM,1,100,PS
1733303902.915621,367608.250,57902,4,EM,1,100,RS
1733303902.965872,367658.500,57902,4,EM,1,100,RB
1733303903.016122,367708.750,57902,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303903.066372,367759.000,57902,4,EM,1,100,PS
1733303903.116622,367809.250,57934,4,EM,1,100,RS
1733303903.166872,367859.500,57934,4,EM,1,100,RB
1733303903.217122,367909.750,57934,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303903.267372,367960.000,57934,4,EM,1,100,PS
1733303903.317622,368010.250,57967,4,EM,1,100,RS
1733303903.367873,368060.500,57967,4,EM,1,100,RB
1733303903.418123,368110.750,57967,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303903.468373,368161.000,57967,4,EM,1,100,PS
1733303903.518623,368211.250,57999,4,EM,1,100,RS
1733303903.568873,368261.500,57999,4,EM,1,100,RB
1733303903.619123,368311.750,57999,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303903.669374,368362.000,57999,4,EM,1,100,PS
1733303903.719624,368412.250,58033,4,EM,1,100,RS
1733303903.769874,368462.500,58033,4,EM,1,100,RB
1733303903.820124,368512.750,58033,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303903.870374,368563.000,58033,4,EM,1,100,PS
1733303903.920624,368613.250,58066,4,EM,1,100,RS
1733303903.970875,368663.500,58066,4,EM,1,100,RB
1733303904.021125,368713.750,58066,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303904.071375,368764.000,58066,4,EM,1,100,PS
1733303904.121625,368814.250,58100,4,EM,1,100,RS
1733303904.171875,368864.500,58100,4,EM,1,100,RB
1733303904.222125,368914.750,58100,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303904.272375,368965.000,58100,4,EM,1,100,PS
1733303904.323126,369015.750,58131,4,EM,1,100,RS
1733303904.373876,369066.500,58131,4,EM,1,100,RB
1733303904.424626,369117.250,58131,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303904.475376,369168.000,58131,4,EM,1,100,PS
1733303904.525626,369218.250,58165,4,EM,1,100,RS
1733303904.575876,369268.500,58165,4,EM,1,100,RB
1733303904.626126,369318.750,58165,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303904.676377,369369.000,58165,4,EM,1,100,PS
1733303904.726627,369419.250,58199,4,EM,1,100,RS
1733303904.776877,369469.500,58199,4,EM,1,100,RB
1733303904.827127,369519.750,58199,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303904.877377,369570.000,58199,4,EM,1,100,PS
1733303904.927627,369620.250,58232,4,EM,1,100,RS
1733303904.977877,369670.500,58232,4,EM,1,100,RB
1733303905.028128,369720.750,58232,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303905.078378,369771.000,58232,4,EM,1,100,PS
1733303905.128628,369821.250,58264,4,EM,1,100,RS
1733303905.178878,369871.500,58264,4,EM,1,100,RB
1733303905.229128,369921.750,58264,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303905.279378,369972.000,58264,4,EM,1,100,PS
1733303905.330128,370022.750,58297,4,EM,1,100,RS
1733303905.380879,370073.500,58297,4,EM,1,100,RB
1733303905.431629,370124.250,58297,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303905.482379,370175.000,58297,4,EM,1,100,PS
1733303905.557379,370250.000,58335,4,EM,1,100,RS
1733303905.632379,370325.000,58335,4,EM,1,100,RB
1733303905.707380,370400.000,58335,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303905.782380,370475.000,58335,4,EM,1,100,PS
1733303905.832630,370525.250,58367,4,EM,1,100,RS
1733303905.882880,370575.500,58367,4,EM,1,100,RB
1733303905.933130,370625.750,58367,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303905.983380,370676.000,58367,4,EM,1,100,PS
1733303906.033631,370726.250,58402,4,EM,1,100,RS
1733303906.083881,370776.500,58402,4,EM,1,100,RB
1733303906.134131,370826.750,58402,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303906.184381,370877.000,58402,4,EM,1,100,PS
1733303906.234631,370927.250,58434,4,EM,1,100,RS
1733303906.284881,370977.500,58434,4,EM,1,100,RB
1733303906.335131,371027.750,58434,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303906.385381,371078.000,58434,4,EM,1,100,PS
1733303906.436632,371129.250,58470,4,EM,1,100,RS
1733303906.487882,371180.500,58470,4,EM,1,100,RB
1733303906.539132,371231.750,58470,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303906.590382,371283.000,58470,4,EM,1,100,PS
1733303906.640632,371333.250,58501,4,EM,1,100,RS
1733303906.690882,371383.500,58501,4,EM,1,100,RB
1733303906.741132,371433.750,58501,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303906.791383,371484.000,58501,4,EM,1,100,PS
1733303906.842133,371534.750,58535,4,EM,1,100,RS
1733303906.892883,371585.500,58535,4,EM,1,100,RB
1733303906.943633,371636.250,58535,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303906.994383,371687.000,58535,4,EM,1,100,PS
1733303907.044633,371737.250,58571,4,EM,1,100,RS
1733303907.094884,371787.500,58571,4,EM,1,100,RB
1733303907.145134,371837.750,58571,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303907.195384,371888.000,58571,4,EM,1,100,PS
1733303907.247384,371940.000,58602,4,EM,1,100,RS
1733303907.299384,371992.000,58602,4,EM,1,100,RB
1733303907.351384,372044.000,58602,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303907.403384,372096.000,58602,4,EM,1,100,PS
1733303907.453635,372146.250,58636,4,EM,1,100,RS
1733303907.503885,372196.500,58636,4,EM,1,100,RB
1733303907.554135,372246.750,58636,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303907.604385,372297.000,58636,4,EM,1,100,PS
1733303907.654635,372347.250,58667,4,EM,1,100,RS
1733303907.704885,372397.500,58667,4,EM,1,100,RB
1733303907.755136,372447.750,58667,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303907.805386,372498.000,58667,4,EM,1,100,PS
1733303907.856386,372549.000,58701,4,EM,1,100,RS
1733303907.907386,372600.000,58701,4,EM,1,100,RB
1733303907.958386,372651.000,58701,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303908.009386,372702.000,58701,4,EM,1,100,PS
1733303908.059636,372752.250,58735,4,EM,1,100,RS
1733303908.109887,372802.500,58735,4,EM,1,100,RB
1733303908.160137,372852.750,58735,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303908.210387,372903.000,58735,4,EM,1,100,PS
1733303908.260637,372953.250,58768,4,EM,1,100,RS
1733303908.310887,373003.500,58768,4,EM,1,100,RB
1733303908.361137,373053.750,58768,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303908.411387,373104.000,58768,4,EM,1,100,PS
1733303908.461638,373154.250,58800,4,EM,1,100,RS
1733303908.511888,373204.500,58800,4,EM,1,100,RB
1733303908.562138,373254.750,58800,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303908.612388,373305.000,58800,4,EM,1,100,PS
1733303908.662638,373355.250,58833,4,EM,1,100,RS
1733303908.712888,373405.500,58833,4,EM,1,100,RB
1733303908.763139,373455.750,58833,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303908.813389,373506.000,58833,4,EM,1,100,PS
1733303908.863639,373556.250,58865,4,EM,1,100,RS
1733303908.913889,373606.500,58865,4,EM,1,100,RB
1733303908.964139,373656.750,58865,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303909.014389,373707.000,58865,4,EM,1,100,PS
1733303909.064639,373757.250,58901,4,EM,1,100,RS
1733303909.114890,373807.500,58901,4,EM,1,100,RB
1733303909.165140,373857.750,58901,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303909.215390,373908.000,58901,4,EM,1,100,PS
1733303909.265640,373958.250,58932,4,EM,1,100,RS
1733303909.315890,374008.500,58932,4,EM,1,100,RB
1733303909.366140,374058.750,58932,4,EM,1,100,2024-12-04_16-17-23-034388.csv
