LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1733303883.037313,347730.000,54643,3,PR,1,100,155184
1733303883.077313,347770.000,54643,3,PR,1,100,155208
1733303883.123813,347816.500,54662,2,PR,1,100,155252
1733303883.170313,347863.000,54662,2,PR,1,100,155263
1733303883.210314,347903.000,54678,2,PR,1,100,155287
1733303883.250314,347943.000,54678,2,PR,1,100,155279
1733303883.290314,347983.000,54695,3,PR,1,100,155307
1733303883.330314,348023.000,54695,3,PR,1,100,155320
1733303883.370314,348063.000,54695,3,PR,1,100,155316
1733303883.410314,348103.000,54712,2,PR,1,100,155364
1733303883.450314,348143.000,54712,2,PR,1,100,155363
1733303883.490314,348183.000,54727,3,PR,1,100,155302
1733303883.530314,348223.000,54727,3,PR,1,100,155237
1733303883.570315,348263.000,54727,3,PR,1,100,155183
1733303883.610315,348303.000,54743,3,PR,1,100,155164
1733303883.650315,348343.000,54743,3,PR,1,100,155170
1733303883.690315,348383.000,54743,3,PR,1,100,155169
1733303883.730315,348423.000,54761,2,PR,1,100,155146
1733303883.770315,348463.000,54761,2,PR,1,100,155155
1733303883.810315,348503.000,54777,3,PR,1,100,155132
1733303883.850315,348543.000,54777,3,PR,1,100,155081
1733303883.890316,348583.000,54777,3,PR,1,100,155117
1733303883.930315,348623.000,54792,2,PR,1,100,155105
1733303883.970316,348663.000,54792,2,PR,1,100,155116
1733303884.010316,348703.000,54808,3,PR,1,100,155128
1733303884.050316,348743.000,54808,3,PR,1,100,155124
1733303884.090316,348783.000,54808,3,PR,1,100,155156
1733303884.130316,348823.000,54828,2,PR,1,100,155182
1733303884.170316,348863.000,54828,2,PR,1,100,155175
1733303884.210316,348903.000,54844,3,PR,1,100,155184
1733303884.250317,348943.000,54844,3,PR,1,100,155173
1733303884.290317,348983.000,54844,3,PR,1,100,155102
1733303884.330317,349023.000,54859,2,PR,1,100,155040
1733303884.370317,349063.000,54859,2,PR,1,100,154985
1733303884.410317,349103.000,54876,3,PR,1,100,154952
1733303884.450317,349143.000,54876,3,PR,1,100,154938
1733303884.490317,349183.000,54876,3,PR,1,100,154965
1733303884.530317,349223.000,54893,2,PR,1,100,154958
1733303884.570318,349263.000,54893,2,PR,1,100,154944
1733303884.610318,349303.000,54909,3,PR,1,100,154940
1733303884.650318,349343.000,54909,3,PR,1,100,154897
1733303884.690318,349383.000,54909,3,PR,1,100,154915
1733303884.730318,349423.000,54925,3,PR,1,100,154926
1733303884.770318,349463.000,54925,3,PR,1,100,154902
1733303884.810318,349503.000,54925,3,PR,1,100,154913
1733303884.850318,349543.000,54943,2,PR,1,100,154905
1733303884.890318,349583.000,54943,2,PR,1,100,154925
1733303884.930319,349623.000,54960,3,PR,1,100,154959
1733303884.970319,349663.000,54960,3,PR,1,100,154978
1733303885.010319,349703.000,54960,3,PR,1,100,155043
1733303885.050319,349743.000,54977,2,PR,1,100,155073
1733303885.090319,349783.000,54977,2,PR,1,100,155039
1733303885.130319,349823.000,54999,4,PR,1,100,154975
1733303885.170319,349863.000,54999,4,PR,1,100,154892
1733303885.210319,349903.000,54999,4,PR,1,100,154856
1733303885.250319,349943.000,54999,4,PR,1,100,154822
1733303885.290320,349983.000,55015,2,PR,1,100,154801
1733303885.330320,350023.000,55015,2,PR,1,100,154803
1733303885.370320,350063.000,55031,3,PR,1,100,154792
1733303885.410320,350103.000,55031,3,PR,1,100,154791
1733303885.450320,350143.000,55031,3,PR,1,100,154777
1733303885.490320,350183.000,55047,3,PR,1,100,154760
1733303885.530320,350223.000,55047,3,PR,1,100,154808
1733303885.570320,350263.000,55047,3,PR,1,100,154813
1733303885.610321,350303.000,55064,2,PR,1,100,154846
1733303885.650321,350343.000,55064,2,PR,1,100,154855
1733303885.690321,350383.000,55082,3,PR,1,100,154866
1733303885.730321,350423.000,55082,3,PR,1,100,154874
1733303885.770321,350463.000,55082,3,PR,1,100,154887
1733303885.810321,350503.000,55098,2,PR,1,100,154914
1733303885.850321,350543.000,55098,2,PR,1,100,154925
1733303885.890321,350583.000,55114,3,PR,1,100,154949
1733303885.930321,350623.000,55114,3,PR,1,100,154964
1733303885.970322,350663.000,55114,3,PR,1,100,154996
1733303886.010322,350703.000,55131,2,PR,1,100,155002
1733303886.050322,350743.000,55131,2,PR,1,100,154937
1733303886.090322,350783.000,55148,3,PR,1,100,154791
1733303886.130322,350823.000,55148,3,PR,1,100,154699
1733303886.170322,350863.000,55148,3,PR,1,100,154672
1733303886.210322,350903.000,55164,2,PR,1,100,154633
1733303886.250322,350943.000,55164,2,PR,1,100,154642
1733303886.290323,350983.000,55179,3,PR,1,100,154635
1733303886.330323,351023.000,55179,3,PR,1,100,154640
1733303886.370323,351063.000,55179,3,PR,1,100,154619
1733303886.410323,351103.000,55197,2,PR,1,100,154622
1733303886.450323,351143.000,55197,2,PR,1,100,154612
1733303886.490323,351183.000,55215,3,PR,1,100,154614
1733303886.530323,351223.000,55215,3,PR,1,100,154634
1733303886.570323,351263.000,55215,3,PR,1,100,154639
1733303886.610323,351303.000,55234,2,PR,1,100,154690
1733303886.650324,351343.000,55234,2,PR,1,100,154694
1733303886.690324,351383.000,55249,3,PR,1,100,154702
1733303886.730324,351423.000,55249,3,PR,1,100,154700
1733303886.770324,351463.000,55249,3,PR,1,100,154713
1733303886.816824,351509.500,55266,2,PR,1,100,154749
1733303886.863324,351556.000,55266,2,PR,1,100,154760
1733303886.903324,351596.000,55282,3,PR,1,100,154774
1733303886.943325,351636.000,55282,3,PR,1,100,154779
1733303886.983325,351676.000,55282,3,PR,1,100,154761
1733303887.023325,351716.000,55299,2,PR,1,100,154710
1733303887.063325,351756.000,55299,2,PR,1,100,154633
1733303887.103325,351796.000,55314,3,PR,1,100,154561
1733303887.143325,351836.000,55314,3,PR,1,100,154560
1733303887.183325,351876.000,55314,3,PR,1,100,154528
1733303887.223325,351916.000,55331,2,PR,1,100,154525
1733303887.263325,351956.000,55331,2,PR,1,100,154504
1733303887.303325,351996.000,55347,3,PR,1,100,154505
1733303887.343326,352036.000,55347,3,PR,1,100,154514
1733303887.383326,352076.000,55347,3,PR,1,100,154487
1733303887.423326,352116.000,55365,2,PR,1,100,154484
1733303887.463326,352156.000,55365,2,PR,1,100,154480
1733303887.503326,352196.000,55381,3,PR,1,100,154495
1733303887.543326,352236.000,55381,3,PR,1,100,154534
1733303887.583326,352276.000,55381,3,PR,1,100,154513
1733303887.623327,352316.000,55398,3,PR,1,100,154522
1733303887.663327,352356.000,55398,3,PR,1,100,154541
1733303887.703327,352396.000,55398,3,PR,1,100,154567
1733303887.743327,352436.000,55415,2,PR,1,100,154578
1733303887.783327,352476.000,55415,2,PR,1,100,154586
1733303887.823327,352516.000,55432,3,PR,1,100,154625
1733303887.863327,352556.000,55432,3,PR,1,100,154579
1733303887.903327,352596.000,55432,3,PR,1,100,154514
1733303887.943327,352636.000,55446,2,PR,1,100,154476
1733303887.983327,352676.000,55446,2,PR,1,100,154441
1733303888.023328,352716.000,55463,3,PR,1,100,154408
1733303888.063328,352756.000,55463,3,PR,1,100,154428
1733303888.103328,352796.000,55463,3,PR,1,100,154428
1733303888.143328,352836.000,55480,2,PR,1,100,154414
1733303888.183328,352876.000,55480,2,PR,1,100,154398
1733303888.223328,352916.000,55497,3,PR,1,100,154397
1733303888.263328,352956.000,55497,3,PR,1,100,154363
1733303888.303329,352996.000,55497,3,PR,1,100,154384
1733303888.343328,353036.000,55512,2,PR,1,100,154416
1733303888.383329,353076.000,55512,2,PR,1,100,154411
1733303888.423329,353116.000,55531,3,PR,1,100,154425
1733303888.463329,353156.000,55531,3,PR,1,100,154420
1733303888.503329,353196.000,55531,3,PR,1,100,154394
1733303888.543329,353236.000,55547,2,PR,1,100,154403
1733303888.583329,353276.000,55547,2,PR,1,100,154423
1733303888.623329,353316.000,55564,3,PR,1,100,154424
1733303888.663330,353356.000,55564,3,PR,1,100,154390
1733303888.703330,353396.000,55564,3,PR,1,100,154345
1733303888.743330,353436.000,55581,2,PR,1,100,154280
1733303888.783330,353476.000,55581,2,PR,1,100,154251
1733303888.823330,353516.000,55596,3,PR,1,100,154246
1733303888.863330,353556.000,55596,3,PR,1,100,154272
1733303888.903330,353596.000,55596,3,PR,1,100,154290
1733303888.943330,353636.000,55612,3,PR,1,100,154321
1733303888.983330,353676.000,55612,3,PR,1,100,154312
1733303889.023330,353716.000,55612,3,PR,1,100,154311
1733303889.063331,353756.000,55630,2,PR,1,100,154331
1733303889.103331,353796.000,55630,2,PR,1,100,154338
1733303889.143331,353836.000,55648,3,PR,1,100,154382
1733303889.183331,353876.000,55648,3,PR,1,100,154381
1733303889.223331,353916.000,55648,3,PR,1,100,154402
1733303889.263331,353956.000,55663,2,PR,1,100,154449
1733303889.303331,353996.000,55663,2,PR,1,100,154438
1733303889.343332,354036.000,55679,3,PR,1,100,154464
1733303889.383332,354076.000,55679,3,PR,1,100,154504
1733303889.423332,354116.000,55679,3,PR,1,100,154499
1733303889.463332,354156.000,55697,2,PR,1,100,154535
1733303889.503332,354196.000,55697,2,PR,1,100,154562
1733303889.543332,354236.000,55713,3,PR,1,100,154587
1733303889.583332,354276.000,55713,3,PR,1,100,154608
1733303889.623332,354316.000,55713,3,PR,1,100,154628
1733303889.663332,354356.000,55728,2,PR,1,100,154556
1733303889.703333,354396.000,55728,2,PR,1,100,154499
1733303889.743333,354436.000,55745,3,PR,1,100,154446
1733303889.783333,354476.000,55745,3,PR,1,100,154397
1733303889.823333,354516.000,55745,3,PR,1,100,154396
1733303889.863333,354556.000,55762,2,PR,1,100,154423
1733303889.903333,354596.000,55762,2,PR,1,100,154400
1733303889.943333,354636.000,55778,3,PR,1,100,154412
1733303889.983333,354676.000,55778,3,PR,1,100,154408
1733303890.023334,354716.000,55778,3,PR,1,100,154402
1733303890.063334,354756.000,55794,2,PR,1,100,154422
1733303890.103334,354796.000,55794,2,PR,1,100,154410
1733303890.143334,354836.000,55812,3,PR,1,100,154461
1733303890.183334,354876.000,55812,3,PR,1,100,154494
1733303890.223334,354916.000,55812,3,PR,1,100,154494
1733303890.263334,354956.000,55832,4,PR,1,100,154512
1733303890.303334,354996.000,55832,4,PR,1,100,154541
1733303890.343334,355036.000,55832,4,PR,1,100,154568
1733303890.383335,355076.000,55832,4,PR,1,100,154565
1733303890.423335,355116.000,55849,2,PR,1,100,154593
1733303890.463335,355156.000,55849,2,PR,1,100,154602
1733303890.503335,355196.000,55866,3,PR,1,100,154607
1733303890.543335,355236.000,55866,3,PR,1,100,154653
1733303890.583335,355276.000,55866,3,PR,1,100,154688
1733303890.629835,355322.500,55882,2,PR,1,100,154670
1733303890.676335,355369.000,55882,2,PR,1,100,154621
1733303890.716336,355409.000,55898,2,PR,1,100,154550
1733303890.756336,355449.000,55898,2,PR,1,100,154487
1733303890.796336,355489.000,55914,3,PR,1,100,154479
1733303890.836336,355529.000,55914,3,PR,1,100,154468
1733303890.876336,355569.000,55914,3,PR,1,100,154508
1733303890.916336,355609.000,55931,3,PR,1,100,154490
1733303890.956336,355649.000,55931,3,PR,1,100,154492
1733303890.996336,355689.000,55931,3,PR,1,100,154469
1733303891.036336,355729.000,55947,2,PR,1,100,154489
1733303891.076337,355769.000,55947,2,PR,1,100,154489
1733303891.116337,355809.000,55965,3,PR,1,100,154509
1733303891.156337,355849.000,55965,3,PR,1,100,154525
1733303891.196337,355889.000,55965,3,PR,1,100,154522
1733303891.236337,355929.000,55981,2,PR,1,100,154548
1733303891.276337,355969.000,55981,2,PR,1,100,154567
1733303891.316337,356009.000,55998,3,PR,1,100,154563
1733303891.356337,356049.000,55998,3,PR,1,100,154588
1733303891.396338,356089.000,55998,3,PR,1,100,154599
1733303891.436338,356129.000,56015,2,PR,1,100,154586
1733303891.476338,356169.000,56015,2,PR,1,100,154581
1733303891.516338,356209.000,56032,3,PR,1,100,154527
1733303891.556338,356249.000,56032,3,PR,1,100,154501
1733303891.596338,356289.000,56032,3,PR,1,100,154446
1733303891.636338,356329.000,56048,2,PR,1,100,154444
1733303891.676338,356369.000,56048,2,PR,1,100,154417
1733303891.716338,356409.000,56066,3,PR,1,100,154444
1733303891.756339,356449.000,56066,3,PR,1,100,154427
1733303891.796339,356489.000,56066,3,PR,1,100,154445
1733303891.836339,356529.000,56082,2,PR,1,100,154442
1733303891.876339,356569.000,56082,2,PR,1,100,154433
1733303891.916339,356609.000,56097,3,PR,1,100,154434
1733303891.956339,356649.000,56097,3,PR,1,100,154433
1733303891.996339,356689.000,56097,3,PR,1,100,154455
1733303892.036340,356729.000,56115,2,PR,1,100,154450
1733303892.076339,356769.000,56115,2,PR,1,100,154484
1733303892.116340,356809.000,56133,3,PR,1,100,154486
1733303892.156340,356849.000,56133,3,PR,1,100,154501
1733303892.196340,356889.000,56133,3,PR,1,100,154522
1733303892.236340,356929.000,56149,2,PR,1,100,154486
1733303892.276340,356969.000,56149,2,PR,1,100,154539
1733303892.316340,357009.000,56165,3,PR,1,100,154553
1733303892.356340,357049.000,56165,3,PR,1,100,154558
1733303892.396340,357089.000,56165,3,PR,1,100,154536
1733303892.436341,357129.000,56181,3,PR,1,100,154495
1733303892.476341,357169.000,56181,3,PR,1,100,154434
1733303892.516341,357209.000,56181,3,PR,1,100,154386
1733303892.556341,357249.000,56198,2,PR,1,100,154376
1733303892.596341,357289.000,56198,2,PR,1,100,154368
1733303892.636341,357329.000,56214,3,PR,1,100,154371
1733303892.676341,357369.000,56214,3,PR,1,100,154380
1733303892.716341,357409.000,56214,3,PR,1,100,154378
1733303892.756341,357449.000,56232,2,PR,1,100,154374
1733303892.796342,357489.000,56232,2,PR,1,100,154380
1733303892.836342,357529.000,56246,3,PR,1,100,154367
1733303892.876342,357569.000,56246,3,PR,1,100,154385
1733303892.916342,357609.000,56246,3,PR,1,100,154422
1733303892.956342,357649.000,56265,2,PR,1,100,154396
1733303892.996342,357689.000,56265,2,PR,1,100,154428
1733303893.036342,357729.000,56282,3,PR,1,100,154446
1733303893.076342,357769.000,56282,3,PR,1,100,154445
1733303893.116343,357809.000,56282,3,PR,1,100,154415
1733303893.156343,357849.000,56299,2,PR,1,100,154424
1733303893.196343,357889.000,56299,2,PR,1,100,154458
1733303893.236343,357929.000,56313,3,PR,1,100,154466
1733303893.276343,357969.000,56313,3,PR,1,100,154482
1733303893.316343,358009.000,56313,3,PR,1,100,154468
1733303893.356343,358049.000,56330,2,PR,1,100,154447
1733303893.396343,358089.000,56330,2,PR,1,100,154394
1733303893.436343,358129.000,56347,3,PR,1,100,154326
1733303893.476344,358169.000,56347,3,PR,1,100,154291
1733303893.516344,358209.000,56347,3,PR,1,100,154278
1733303893.556344,358249.000,56364,3,PR,1,100,154265
1733303893.596344,358289.000,56364,3,PR,1,100,154286
1733303893.636344,358329.000,56364,3,PR,1,100,154270
1733303893.676344,358369.000,56378,2,PR,1,100,154285
1733303893.716344,358409.000,56378,2,PR,1,100,154250
1733303893.756345,358449.000,56396,3,PR,1,100,154244
1733303893.796345,358489.000,56396,3,PR,1,100,154267
1733303893.836345,358529.000,56396,3,PR,1,100,154268
1733303893.876345,358569.000,56412,2,PR,1,100,154281
1733303893.916345,358609.000,56412,2,PR,1,100,154313
1733303893.956345,358649.000,56431,3,PR,1,100,154299
1733303893.996345,358689.000,56431,3,PR,1,100,154319
1733303894.036345,358729.000,56431,3,PR,1,100,154332
1733303894.076345,358769.000,56447,2,PR,1,100,154343
1733303894.116345,358809.000,56447,2,PR,1,100,154321
1733303894.156346,358849.000,56463,3,PR,1,100,154364
1733303894.196346,358889.000,56463,3,PR,1,100,154363
1733303894.236346,358929.000,56463,3,PR,1,100,154316
1733303894.282846,358975.500,56479,2,PR,1,100,154264
1733303894.329346,359022.000,56479,2,PR,1,100,154249
1733303894.369346,359062.000,56496,2,PR,1,100,154228
1733303894.409346,359102.000,56496,2,PR,1,100,154215
1733303894.449347,359142.000,56512,3,PR,1,100,154213
1733303894.489347,359182.000,56512,3,PR,1,100,154224
1733303894.529347,359222.000,56512,3,PR,1,100,154249
1733303894.569347,359262.000,56528,3,PR,1,100,154234
1733303894.609347,359302.000,56528,3,PR,1,100,154250
1733303894.649347,359342.000,56528,3,PR,1,100,154269
1733303894.689347,359382.000,56546,2,PR,1,100,154270
1733303894.729347,359422.000,56546,2,PR,1,100,154274
1733303894.769347,359462.000,56564,3,PR,1,100,154288
1733303894.809348,359502.000,56564,3,PR,1,100,154320
1733303894.849348,359542.000,56564,3,PR,1,100,154354
1733303894.889348,359582.000,56580,2,PR,1,100,154368
1733303894.929348,359622.000,56580,2,PR,1,100,154380
1733303894.969348,359662.000,56595,3,PR,1,100,154403
1733303895.009348,359702.000,56595,3,PR,1,100,154405
1733303895.049348,359742.000,56595,3,PR,1,100,154423
1733303895.089348,359782.000,56612,2,PR,1,100,154444
1733303895.129349,359822.000,56612,2,PR,1,100,154449
1733303895.169349,359862.000,56629,3,PR,1,100,154429
1733303895.209349,359902.000,56629,3,PR,1,100,154392
1733303895.249349,359942.000,56629,3,PR,1,100,154347
1733303895.289349,359982.000,56645,2,PR,1,100,154358
1733303895.329349,360022.000,56645,2,PR,1,100,154348
1733303895.369349,360062.000,56668,4,PR,1,100,154352
1733303895.409349,360102.000,56668,4,PR,1,100,154341
1733303895.449349,360142.000,56668,4,PR,1,100,154371
1733303895.489350,360182.000,56668,4,PR,1,100,154354
1733303895.529350,360222.000,56686,3,PR,1,100,154362
1733303895.569350,360262.000,56686,3,PR,1,100,154368
1733303895.609350,360302.000,56686,3,PR,1,100,154365
1733303895.649350,360342.000,56701,2,PR,1,100,154382
1733303895.689350,360382.000,56701,2,PR,1,100,154393
1733303895.729350,360422.000,56718,3,PR,1,100,154419
1733303895.769350,360462.000,56718,3,PR,1,100,154413
1733303895.809350,360502.000,56718,3,PR,1,100,154419
1733303895.849351,360542.000,56735,3,PR,1,100,154453
1733303895.889351,360582.000,56735,3,PR,1,100,154449
1733303895.929351,360622.000,56735,3,PR,1,100,154452
1733303895.969351,360662.000,56751,2,PR,1,100,154466
1733303896.009351,360702.000,56751,2,PR,1,100,154481
1733303896.049351,360742.000,56767,3,PR,1,100,154498
1733303896.089351,360782.000,56767,3,PR,1,100,154504
1733303896.129351,360822.000,56767,3,PR,1,100,154487
1733303896.169352,360862.000,56783,2,PR,1,100,154485
1733303896.209352,360902.000,56783,2,PR,1,100,154449
1733303896.249352,360942.000,56800,3,PR,1,100,154412
1733303896.289352,360982.000,56800,3,PR,1,100,154388
1733303896.329352,361022.000,56800,3,PR,1,100,154401
1733303896.369352,361062.000,56816,2,PR,1,100,154389
1733303896.409352,361102.000,56816,2,PR,1,100,154407
1733303896.449352,361142.000,56837,3,PR,1,100,154419
1733303896.489352,361182.000,56837,3,PR,1,100,154395
1733303896.529353,361222.000,56837,3,PR,1,100,154393
1733303896.569353,361262.000,56852,2,PR,1,100,154403
1733303896.609353,361302.000,56852,2,PR,1,100,154405
1733303896.649353,361342.000,56869,3,PR,1,100,154401
1733303896.689353,361382.000,56869,3,PR,1,100,154439
1733303896.729353,361422.000,56869,3,PR,1,100,154462
1733303896.769353,361462.000,56886,2,PR,1,100,154477
1733303896.809353,361502.000,56886,2,PR,1,100,154463
1733303896.849354,361542.000,56902,3,PR,1,100,154473
1733303896.889354,361582.000,56902,3,PR,1,100,154467
1733303896.929354,361622.000,56902,3,PR,1,100,154470
1733303896.969354,361662.000,56917,3,PR,1,100,154514
1733303897.009354,361702.000,56917,3,PR,1,100,154562
1733303897.049354,361742.000,56917,3,PR,1,100,154590
1733303897.089354,361782.000,56935,2,PR,1,100,154562
1733303897.129354,361822.000,56935,2,PR,1,100,154534
1733303897.169354,361862.000,56951,3,PR,1,100,154474
1733303897.209355,361902.000,56951,3,PR,1,100,154458
1733303897.249355,361942.000,56951,3,PR,1,100,154434
1733303897.289355,361982.000,56968,2,PR,1,100,154395
1733303897.329355,362022.000,56968,2,PR,1,100,154378
1733303897.369355,362062.000,56985,3,PR,1,100,154374
1733303897.409355,362102.000,56985,3,PR,1,100,154379
1733303897.449355,362142.000,56985,3,PR,1,100,154411
1733303897.489355,362182.000,57002,2,PR,1,100,154414
1733303897.529356,362222.000,57002,2,PR,1,100,154372
1733303897.569356,362262.000,57018,3,PR,1,100,154377
1733303897.609356,362302.000,57018,3,PR,1,100,154367
1733303897.649356,362342.000,57018,3,PR,1,100,154379
1733303897.688856,362381.500,57035,2,PR,1,100,154379
1733303897.728356,362421.000,57035,2,PR,1,100,154386
1733303897.768690,362461.333,57050,3,PR,1,100,154388
1733303897.809023,362501.667,57050,3,PR,1,100,154389
1733303897.849356,362542.000,57050,3,PR,1,100,154371
1733303897.888857,362581.500,57067,2,PR,1,100,154384
1733303897.928357,362621.000,57067,2,PR,1,100,154403
1733303897.968357,362661.000,57083,3,PR,1,100,154402
1733303898.008357,362701.000,57083,3,PR,1,100,154370
1733303898.048357,362741.000,57083,3,PR,1,100,154347
1733303898.095357,362788.000,57101,2,PR,1,100,154325
1733303898.142357,362835.000,57101,2,PR,1,100,154304
1733303898.182358,362875.000,57115,3,PR,1,100,154303
1733303898.222358,362915.000,57115,3,PR,1,100,154267
1733303898.262358,362955.000,57115,3,PR,1,100,154259
1733303898.302358,362995.000,57132,2,PR,1,100,154274
1733303898.342358,363035.000,57132,2,PR,1,100,154257
1733303898.382358,363075.000,57151,3,PR,1,100,154265
1733303898.422358,363115.000,57151,3,PR,1,100,154257
1733303898.462358,363155.000,57151,3,PR,1,100,154235
1733303898.502358,363195.000,57168,2,PR,1,100,154244
1733303898.542358,363235.000,57168,2,PR,1,100,154232
1733303898.582359,363275.000,57182,3,PR,1,100,154242
1733303898.622359,363315.000,57182,3,PR,1,100,154258
1733303898.662359,363355.000,57182,3,PR,1,100,154270
1733303898.702359,363395.000,57199,2,PR,1,100,154256
1733303898.742359,363435.000,57199,2,PR,1,100,154276
1733303898.782359,363475.000,57216,3,PR,1,100,154275
1733303898.822359,363515.000,57216,3,PR,1,100,154266
1733303898.862360,363555.000,57216,3,PR,1,100,154282
1733303898.902359,363595.000,57233,2,PR,1,100,154265
1733303898.942360,363635.000,57233,2,PR,1,100,154234
1733303898.982360,363675.000,57248,3,PR,1,100,154201
1733303899.022360,363715.000,57248,3,PR,1,100,154185
1733303899.062360,363755.000,57248,3,PR,1,100,154187
1733303899.102360,363795.000,57265,2,PR,1,100,154189
1733303899.142360,363835.000,57265,2,PR,1,100,154160
1733303899.182360,363875.000,57281,3,PR,1,100,154165
1733303899.222361,363915.000,57281,3,PR,1,100,154127
1733303899.262361,363955.000,57281,3,PR,1,100,154098
1733303899.302361,363995.000,57298,3,PR,1,100,154084
1733303899.342361,364035.000,57298,3,PR,1,100,154127
1733303899.382361,364075.000,57298,3,PR,1,100,154129
1733303899.422361,364115.000,57317,2,PR,1,100,154128
1733303899.462361,364155.000,57317,2,PR,1,100,154159
1733303899.502361,364195.000,57332,3,PR,1,100,154136
1733303899.542361,364235.000,57332,3,PR,1,100,154132
1733303899.582361,364275.000,57332,3,PR,1,100,154144
1733303899.622362,364315.000,57348,2,PR,1,100,154125
1733303899.662362,364355.000,57348,2,PR,1,100,154096
1733303899.702362,364395.000,57366,3,PR,1,100,154043
1733303899.742362,364435.000,57366,3,PR,1,100,154019
1733303899.782362,364475.000,57366,3,PR,1,100,154007
1733303899.822362,364515.000,57382,2,PR,1,100,153994
1733303899.862362,364555.000,57382,2,PR,1,100,153972
1733303899.902363,364595.000,57397,3,PR,1,100,153968
1733303899.942363,364635.000,57397,3,PR,1,100,153942
1733303899.982363,364675.000,57397,3,PR,1,100,153917
1733303900.022363,364715.000,57413,2,PR,1,100,153940
1733303900.062363,364755.000,57413,2,PR,1,100,153930
1733303900.102363,364795.000,57431,3,PR,1,100,153932
1733303900.142363,364835.000,57431,3,PR,1,100,153912
1733303900.182363,364875.000,57431,3,PR,1,100,153914
1733303900.222363,364915.000,57449,2,PR,1,100,153936
1733303900.262364,364955.000,57449,2,PR,1,100,153896
1733303900.302364,364995.000,57464,3,PR,1,100,153910
1733303900.342364,365035.000,57464,3,PR,1,100,153925
1733303900.382364,365075.000,57464,3,PR,1,100,153914
1733303900.422364,365115.000,57481,2,PR,1,100,153955
1733303900.462364,365155.000,57481,2,PR,1,100,153965
1733303900.502114,365194.750,57503,4,PR,1,100,153937
1733303900.541864,365234.500,57503,4,PR,1,100,153865
1733303900.581614,365274.250,57503,4,PR,1,100,153826
1733303900.621365,365314.000,57503,4,PR,1,100,153794
1733303900.661698,365354.333,57519,3,PR,1,100,153763
1733303900.702032,365394.667,57519,3,PR,1,100,153770
1733303900.742365,365435.000,57519,3,PR,1,100,153762
1733303900.782365,365475.000,57537,2,PR,1,100,153749
1733303900.822365,365515.000,57537,2,PR,1,100,153723
1733303900.862032,365554.667,57553,3,PR,1,100,153716
1733303900.901699,365594.333,57553,3,PR,1,100,153715
1733303900.941365,365634.000,57553,3,PR,1,100,153696
1733303900.981699,365674.333,57568,3,PR,1,100,153721
1733303901.022032,365714.667,57568,3,PR,1,100,153715
1733303901.062366,365755.000,57568,3,PR,1,100,153699
1733303901.102366,365795.000,57587,2,PR,1,100,153729
1733303901.142366,365835.000,57587,2,PR,1,100,153731
1733303901.182366,365875.000,57604,3,PR,1,100,153725
1733303901.222366,365915.000,57604,3,PR,1,100,153737
1733303901.262367,365955.000,57604,3,PR,1,100,153723
1733303901.301867,365994.500,57620,2,PR,1,100,153728
1733303901.341367,366034.000,57620,2,PR,1,100,153728
1733303901.381700,366074.333,57636,3,PR,1,100,153736
1733303901.422034,366114.667,57636,3,PR,1,100,153712
1733303901.462367,366155.000,57636,3,PR,1,100,153682
1733303901.501867,366194.500,57654,2,PR,1,100,153657
1733303901.541367,366234.000,57654,2,PR,1,100,153626
1733303901.581701,366274.333,57671,3,PR,1,100,153612
1733303901.622034,366314.667,57671,3,PR,1,100,153580
1733303901.662368,366355.000,57671,3,PR,1,100,153570
1733303901.701868,366394.500,57687,2,PR,1,100,153578
1733303901.741368,366434.000,57687,2,PR,1,100,153589
1733303901.786035,366478.667,57704,3,PR,1,100,153574
1733303901.830702,366523.333,57704,3,PR,1,100,153570
1733303901.875368,366568.000,57704,3,PR,1,100,153556
1733303901.915368,366608.000,57719,2,PR,1,100,153546
1733303901.955369,366648.000,57719,2,PR,1,100,153560
1733303901.995369,366688.000,57736,3,PR,1,100,153539
1733303902.035369,366728.000,57736,3,PR,1,100,153551
1733303902.075369,366768.000,57736,3,PR,1,100,153566
1733303902.115369,366808.000,57755,2,PR,1,100,153579
1733303902.155369,366848.000,57755,2,PR,1,100,153577
1733303902.195369,366888.000,57772,3,PR,1,100,153576
1733303902.235369,366928.000,57772,3,PR,1,100,153580
1733303902.275369,366968.000,57772,3,PR,1,100,153606
1733303902.315370,367008.000,57786,2,PR,1,100,153601
1733303902.355370,367048.000,57786,2,PR,1,100,153606
1733303902.395370,367088.000,57804,3,PR,1,100,153615
1733303902.435370,367128.000,57804,3,PR,1,100,153604
1733303902.475370,367168.000,57804,3,PR,1,100,153574
1733303902.515370,367208.000,57820,3,PR,1,100,153537
1733303902.555370,367248.000,57820,3,PR,1,100,153507
1733303902.595370,367288.000,57820,3,PR,1,100,153501
1733303902.635370,367328.000,57837,2,PR,1,100,153501
1733303902.675371,367368.000,57837,2,PR,1,100,153495
1733303902.715371,367408.000,57852,3,PR,1,100,153491
1733303902.755371,367448.000,57852,3,PR,1,100,153485
1733303902.795371,367488.000,57852,3,PR,1,100,153468
1733303902.835371,367528.000,57869,2,PR,1,100,153487
1733303902.875371,367568.000,57869,2,PR,1,100,153477
1733303902.915371,367608.000,57887,3,PR,1,100,153462
1733303902.955371,367648.000,57887,3,PR,1,100,153481
