LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1733303863.012254,327705.000,51366,3,PG,1,100,11852
1733303863.052254,327745.000,51383,2,PG,1,100,11823
1733303863.092254,327785.000,51383,2,PG,1,100,11800
1733303863.132255,327825.000,51399,3,PG,1,100,11796
1733303863.172255,327865.000,51399,3,PG,1,100,11810
1733303863.212255,327905.000,51399,3,PG,1,100,11817
1733303863.252255,327945.000,51415,2,PG,1,100,11814
1733303863.292255,327985.000,51415,2,PG,1,100,11808
1733303863.332255,328025.000,51431,3,PG,1,100,11804
1733303863.372255,328065.000,51431,3,PG,1,100,11815
1733303863.412255,328105.000,51431,3,PG,1,100,11813
1733303863.452255,328145.000,51451,2,PG,1,100,11859
1733303863.492256,328185.000,51451,2,PG,1,100,11849
1733303863.532256,328225.000,51467,3,PG,1,100,11853
1733303863.572256,328265.000,51467,3,PG,1,100,11880
1733303863.612256,328305.000,51467,3,PG,1,100,11897
1733303863.652256,328345.000,51482,2,PG,1,100,11905
1733303863.692256,328385.000,51482,2,PG,1,100,11929
1733303863.732256,328425.000,51499,3,PG,1,100,11940
1733303863.772256,328465.000,51499,3,PG,1,100,11947
1733303863.812257,328505.000,51499,3,PG,1,100,11927
1733303863.852257,328545.000,51516,2,PG,1,100,11900
1733303863.892257,328585.000,51516,2,PG,1,100,11844
1733303863.932257,328625.000,51532,3,PG,1,100,11841
1733303863.972257,328665.000,51532,3,PG,1,100,11835
1733303864.012257,328705.000,51532,3,PG,1,100,11820
1733303864.052257,328745.000,51548,3,PG,1,100,11840
1733303864.092257,328785.000,51548,3,PG,1,100,11822
1733303864.132257,328825.000,51548,3,PG,1,100,11838
1733303864.172258,328865.000,51564,2,PG,1,100,11849
1733303864.212258,328905.000,51564,2,PG,1,100,11829
1733303864.252258,328945.000,51581,3,PG,1,100,11839
1733303864.292258,328985.000,51581,3,PG,1,100,11845
1733303864.332258,329025.000,51581,3,PG,1,100,11850
1733303864.372258,329065.000,51599,2,PG,1,100,11882
1733303864.412258,329105.000,51599,2,PG,1,100,11896
1733303864.452258,329145.000,51615,2,PG,1,100,11893
1733303864.492259,329185.000,51615,2,PG,1,100,11911
1733303864.536592,329229.333,51631,3,PG,1,100,11927
1733303864.580925,329273.667,51631,3,PG,1,100,11909
1733303864.625259,329318.000,51631,3,PG,1,100,11883
1733303864.665259,329358.000,51653,3,PG,1,100,11845
1733303864.705259,329398.000,51653,3,PG,1,100,11805
1733303864.745259,329438.000,51653,3,PG,1,100,11792
1733303864.785259,329478.000,51670,3,PG,1,100,11802
1733303864.825259,329518.000,51670,3,PG,1,100,11799
1733303864.865260,329558.000,51670,3,PG,1,100,11793
1733303864.905260,329598.000,51687,3,PG,1,100,11810
1733303864.945260,329638.000,51687,3,PG,1,100,11793
1733303864.985260,329678.000,51687,3,PG,1,100,11783
1733303865.025260,329718.000,51703,2,PG,1,100,11797
1733303865.065260,329758.000,51703,2,PG,1,100,11818
1733303865.105260,329798.000,51721,3,PG,1,100,11834
1733303865.145260,329838.000,51721,3,PG,1,100,11834
1733303865.185261,329878.000,51721,3,PG,1,100,11841
1733303865.225261,329918.000,51737,2,PG,1,100,11861
1733303865.265261,329958.000,51737,2,PG,1,100,11875
1733303865.305261,329998.000,51754,3,PG,1,100,11872
1733303865.345261,330038.000,51754,3,PG,1,100,11876
1733303865.385261,330078.000,51754,3,PG,1,100,11828
1733303865.425261,330118.000,51771,2,PG,1,100,11766
1733303865.465261,330158.000,51771,2,PG,1,100,11752
1733303865.505261,330198.000,51786,3,PG,1,100,11730
1733303865.545262,330238.000,51786,3,PG,1,100,11718
1733303865.585262,330278.000,51786,3,PG,1,100,11737
1733303865.625262,330318.000,51802,2,PG,1,100,11733
1733303865.665262,330358.000,51802,2,PG,1,100,11725
1733303865.705262,330398.000,51820,3,PG,1,100,11727
1733303865.745262,330438.000,51820,3,PG,1,100,11732
1733303865.785262,330478.000,51820,3,PG,1,100,11724
1733303865.825263,330518.000,51836,2,PG,1,100,11732
1733303865.865263,330558.000,51836,2,PG,1,100,11738
1733303865.905263,330598.000,51853,3,PG,1,100,11772
1733303865.945263,330638.000,51853,3,PG,1,100,11775
1733303865.985263,330678.000,51853,3,PG,1,100,11774
1733303866.025263,330718.000,51869,3,PG,1,100,11787
1733303866.065263,330758.000,51869,3,PG,1,100,11802
1733303866.105263,330798.000,51869,3,PG,1,100,11813
1733303866.145263,330838.000,51887,2,PG,1,100,11775
1733303866.185263,330878.000,51887,2,PG,1,100,11715
1733303866.225264,330918.000,51903,3,PG,1,100,11686
1733303866.265264,330958.000,51903,3,PG,1,100,11660
1733303866.305264,330998.000,51903,3,PG,1,100,11646
1733303866.345264,331038.000,51918,2,PG,1,100,11624
1733303866.385264,331078.000,51918,2,PG,1,100,11632
1733303866.425264,331118.000,51935,3,PG,1,100,11637
1733303866.465264,331158.000,51935,3,PG,1,100,11616
1733303866.505265,331198.000,51935,3,PG,1,100,11636
1733303866.545264,331238.000,51954,2,PG,1,100,11608
1733303866.585265,331278.000,51954,2,PG,1,100,11618
1733303866.625265,331318.000,51970,3,PG,1,100,11625
1733303866.665265,331358.000,51970,3,PG,1,100,11629
1733303866.705265,331398.000,51970,3,PG,1,100,11635
1733303866.745265,331438.000,51989,2,PG,1,100,11652
1733303866.785265,331478.000,51989,2,PG,1,100,11660
1733303866.825265,331518.000,52004,3,PG,1,100,11676
1733303866.865265,331558.000,52004,3,PG,1,100,11693
1733303866.905266,331598.000,52004,3,PG,1,100,11701
1733303866.945266,331638.000,52021,2,PG,1,100,11697
1733303866.985266,331678.000,52021,2,PG,1,100,11680
1733303867.025266,331718.000,52038,3,PG,1,100,11620
1733303867.065266,331758.000,52038,3,PG,1,100,11577
1733303867.105266,331798.000,52038,3,PG,1,100,11550
1733303867.145266,331838.000,52055,2,PG,1,100,11541
1733303867.185266,331878.000,52055,2,PG,1,100,11545
1733303867.225266,331918.000,52069,3,PG,1,100,11524
1733303867.265267,331958.000,52069,3,PG,1,100,11534
1733303867.305267,331998.000,52069,3,PG,1,100,11539
1733303867.345267,332038.000,52086,3,PG,1,100,11542
1733303867.385267,332078.000,52086,3,PG,1,100,11526
1733303867.425267,332118.000,52086,3,PG,1,100,11547
1733303867.465267,332158.000,52105,2,PG,1,100,11545
1733303867.505267,332198.000,52105,2,PG,1,100,11547
1733303867.545268,332238.000,52122,3,PG,1,100,11551
1733303867.585268,332278.000,52122,3,PG,1,100,11577
1733303867.625268,332318.000,52122,3,PG,1,100,11573
1733303867.665268,332358.000,52136,2,PG,1,100,11589
1733303867.705268,332398.000,52136,2,PG,1,100,11599
1733303867.745268,332438.000,52154,3,PG,1,100,11612
1733303867.785268,332478.000,52154,3,PG,1,100,11610
1733303867.825268,332518.000,52154,3,PG,1,100,11572
1733303867.865268,332558.000,52170,2,PG,1,100,11513
1733303867.905268,332598.000,52170,2,PG,1,100,11488
1733303867.945269,332638.000,52187,3,PG,1,100,11462
1733303867.985269,332678.000,52187,3,PG,1,100,11457
1733303868.025269,332718.000,52187,3,PG,1,100,11460
1733303868.065269,332758.000,52202,2,PG,1,100,11472
1733303868.105269,332798.000,52202,2,PG,1,100,11441
1733303868.149603,332842.333,52219,3,PG,1,100,11422
1733303868.193936,332886.667,52219,3,PG,1,100,11401
1733303868.238270,332931.000,52219,3,PG,1,100,11416
1733303868.278270,332971.000,52235,2,PG,1,100,11408
1733303868.318270,333011.000,52235,2,PG,1,100,11429
1733303868.358270,333051.000,52254,3,PG,1,100,11448
1733303868.398270,333091.000,52254,3,PG,1,100,11466
1733303868.438270,333131.000,52254,3,PG,1,100,11472
1733303868.478270,333171.000,52269,2,PG,1,100,11479
1733303868.518270,333211.000,52269,2,PG,1,100,11502
1733303868.558270,333251.000,52286,3,PG,1,100,11495
1733303868.598271,333291.000,52286,3,PG,1,100,11529
1733303868.638271,333331.000,52286,3,PG,1,100,11544
1733303868.678271,333371.000,52302,2,PG,1,100,11521
1733303868.718271,333411.000,52302,2,PG,1,100,11474
1733303868.758271,333451.000,52320,3,PG,1,100,11432
1733303868.798271,333491.000,52320,3,PG,1,100,11424
1733303868.838271,333531.000,52320,3,PG,1,100,11426
1733303868.878271,333571.000,52335,2,PG,1,100,11417
1733303868.918272,333611.000,52335,2,PG,1,100,11428
1733303868.958272,333651.000,52351,3,PG,1,100,11442
1733303868.998272,333691.000,52351,3,PG,1,100,11430
1733303869.038272,333731.000,52351,3,PG,1,100,11428
1733303869.078272,333771.000,52368,2,PG,1,100,11425
1733303869.118272,333811.000,52368,2,PG,1,100,11433
1733303869.158272,333851.000,52387,3,PG,1,100,11432
1733303869.198272,333891.000,52387,3,PG,1,100,11470
1733303869.238272,333931.000,52387,3,PG,1,100,11479
1733303869.278273,333971.000,52403,2,PG,1,100,11498
1733303869.318273,334011.000,52403,2,PG,1,100,11501
1733303869.358273,334051.000,52419,3,PG,1,100,11508
1733303869.398273,334091.000,52419,3,PG,1,100,11534
1733303869.438273,334131.000,52419,3,PG,1,100,11503
1733303869.478273,334171.000,52435,2,PG,1,100,11451
1733303869.518273,334211.000,52435,2,PG,1,100,11435
1733303869.558273,334251.000,52452,3,PG,1,100,11406
1733303869.598274,334291.000,52452,3,PG,1,100,11410
1733303869.638274,334331.000,52452,3,PG,1,100,11421
1733303869.678274,334371.000,52468,3,PG,1,100,11442
1733303869.718274,334411.000,52468,3,PG,1,100,11437
1733303869.758274,334451.000,52468,3,PG,1,100,11439
1733303869.798274,334491.000,52489,3,PG,1,100,11441
1733303869.838274,334531.000,52489,3,PG,1,100,11444
1733303869.878274,334571.000,52489,3,PG,1,100,11450
1733303869.918274,334611.000,52507,3,PG,1,100,11444
1733303869.958275,334651.000,52507,3,PG,1,100,11480
1733303869.998275,334691.000,52507,3,PG,1,100,11489
1733303870.038275,334731.000,52523,2,PG,1,100,11506
1733303870.078275,334771.000,52523,2,PG,1,100,11511
1733303870.118275,334811.000,52540,3,PG,1,100,11531
1733303870.158275,334851.000,52540,3,PG,1,100,11564
1733303870.198275,334891.000,52540,3,PG,1,100,11514
1733303870.238275,334931.000,52557,2,PG,1,100,11468
1733303870.278275,334971.000,52557,2,PG,1,100,11414
1733303870.318276,335011.000,52572,3,PG,1,100,11416
1733303870.358276,335051.000,52572,3,PG,1,100,11403
1733303870.398276,335091.000,52572,3,PG,1,100,11404
1733303870.438276,335131.000,52589,3,PG,1,100,11421
1733303870.478276,335171.000,52589,3,PG,1,100,11427
1733303870.518276,335211.000,52589,3,PG,1,100,11416
1733303870.558276,335251.000,52605,2,PG,1,100,11422
1733303870.598276,335291.000,52605,2,PG,1,100,11437
1733303870.638277,335331.000,52624,3,PG,1,100,11429
1733303870.678277,335371.000,52624,3,PG,1,100,11459
1733303870.718277,335411.000,52624,3,PG,1,100,11459
1733303870.758277,335451.000,52641,2,PG,1,100,11471
1733303870.798277,335491.000,52641,2,PG,1,100,11489
1733303870.838277,335531.000,52656,3,PG,1,100,11513
1733303870.878277,335571.000,52656,3,PG,1,100,11538
1733303870.918278,335611.000,52656,3,PG,1,100,11533
1733303870.958277,335651.000,52672,2,PG,1,100,11501
1733303870.998278,335691.000,52672,2,PG,1,100,11474
1733303871.038278,335731.000,52690,3,PG,1,100,11442
1733303871.078278,335771.000,52690,3,PG,1,100,11420
1733303871.118278,335811.000,52690,3,PG,1,100,11420
1733303871.158278,335851.000,52706,2,PG,1,100,11404
1733303871.198278,335891.000,52706,2,PG,1,100,11422
1733303871.238278,335931.000,52721,3,PG,1,100,11416
1733303871.278278,335971.000,52721,3,PG,1,100,11430
1733303871.318279,336011.000,52721,3,PG,1,100,11419
1733303871.358279,336051.000,52737,2,PG,1,100,11420
1733303871.398279,336091.000,52737,2,PG,1,100,11430
1733303871.438279,336131.000,52757,3,PG,1,100,11436
1733303871.478279,336171.000,52757,3,PG,1,100,11453
1733303871.518279,336211.000,52757,3,PG,1,100,11489
1733303871.558279,336251.000,52775,2,PG,1,100,11515
1733303871.598279,336291.000,52775,2,PG,1,100,11546
1733303871.638279,336331.000,52790,3,PG,1,100,11558
1733303871.678280,336371.000,52790,3,PG,1,100,11564
1733303871.718280,336411.000,52790,3,PG,1,100,11585
1733303871.758280,336451.000,52807,2,PG,1,100,11567
1733303871.798280,336491.000,52807,2,PG,1,100,11525
1733303871.838280,336531.000,52824,3,PG,1,100,11517
1733303871.878280,336571.000,52824,3,PG,1,100,11475
1733303871.918280,336611.000,52824,3,PG,1,100,11470
1733303871.964781,336657.500,52840,2,PG,1,100,11480
1733303872.011281,336704.000,52840,2,PG,1,100,11476
1733303872.051281,336744.000,52856,3,PG,1,100,11489
1733303872.091281,336784.000,52856,3,PG,1,100,11487
1733303872.131281,336824.000,52856,3,PG,1,100,11485
1733303872.171281,336864.000,52872,2,PG,1,100,11491
1733303872.211281,336904.000,52872,2,PG,1,100,11499
1733303872.251281,336944.000,52891,3,PG,1,100,11508
1733303872.291281,336984.000,52891,3,PG,1,100,11529
1733303872.331281,337024.000,52891,3,PG,1,100,11545
1733303872.371282,337064.000,52907,2,PG,1,100,11547
1733303872.411282,337104.000,52907,2,PG,1,100,11571
1733303872.451282,337144.000,52924,3,PG,1,100,11583
1733303872.491282,337184.000,52924,3,PG,1,100,11597
1733303872.531282,337224.000,52924,3,PG,1,100,11631
1733303872.571282,337264.000,52939,2,PG,1,100,11629
1733303872.611282,337304.000,52939,2,PG,1,100,11611
1733303872.651283,337344.000,52956,3,PG,1,100,11585
1733303872.691283,337384.000,52956,3,PG,1,100,11528
1733303872.731283,337424.000,52956,3,PG,1,100,11513
1733303872.771283,337464.000,52973,2,PG,1,100,11512
1733303872.811283,337504.000,52973,2,PG,1,100,11514
1733303872.851283,337544.000,52989,3,PG,1,100,11528
1733303872.891283,337584.000,52989,3,PG,1,100,11525
1733303872.931283,337624.000,52989,3,PG,1,100,11533
1733303872.971283,337664.000,53004,2,PG,1,100,11523
1733303873.011284,337704.000,53004,2,PG,1,100,11512
1733303873.051284,337744.000,53024,3,PG,1,100,11531
1733303873.091284,337784.000,53024,3,PG,1,100,11539
1733303873.131284,337824.000,53024,3,PG,1,100,11552
1733303873.171284,337864.000,53040,3,PG,1,100,11557
1733303873.211284,337904.000,53040,3,PG,1,100,11600
1733303873.251284,337944.000,53040,3,PG,1,100,11609
1733303873.291284,337984.000,53057,2,PG,1,100,11614
1733303873.331285,338024.000,53057,2,PG,1,100,11637
1733303873.371284,338064.000,53072,3,PG,1,100,11633
1733303873.411285,338104.000,53072,3,PG,1,100,11581
1733303873.451285,338144.000,53072,3,PG,1,100,11544
1733303873.491285,338184.000,53089,2,PG,1,100,11524
1733303873.531285,338224.000,53089,2,PG,1,100,11509
1733303873.571285,338264.000,53105,3,PG,1,100,11522
1733303873.611285,338304.000,53105,3,PG,1,100,11534
1733303873.651285,338344.000,53105,3,PG,1,100,11532
1733303873.691286,338384.000,53122,2,PG,1,100,11533
1733303873.731286,338424.000,53122,2,PG,1,100,11525
1733303873.771286,338464.000,53139,3,PG,1,100,11521
1733303873.811286,338504.000,53139,3,PG,1,100,11527
1733303873.851286,338544.000,53139,3,PG,1,100,11564
1733303873.891286,338584.000,53156,2,PG,1,100,11573
1733303873.931286,338624.000,53156,2,PG,1,100,11594
1733303873.971286,338664.000,53172,3,PG,1,100,11585
1733303874.011286,338704.000,53172,3,PG,1,100,11593
1733303874.051287,338744.000,53172,3,PG,1,100,11622
1733303874.091287,338784.000,53190,2,PG,1,100,11628
1733303874.131287,338824.000,53190,2,PG,1,100,11648
1733303874.171287,338864.000,53204,3,PG,1,100,11614
1733303874.211287,338904.000,53204,3,PG,1,100,11561
1733303874.251287,338944.000,53204,3,PG,1,100,11523
1733303874.291287,338984.000,53221,3,PG,1,100,11517
1733303874.331287,339024.000,53221,3,PG,1,100,11515
1733303874.371288,339064.000,53221,3,PG,1,100,11501
1733303874.411288,339104.000,53238,2,PG,1,100,11507
1733303874.451288,339144.000,53238,2,PG,1,100,11517
1733303874.491288,339184.000,53255,3,PG,1,100,11504
1733303874.531288,339224.000,53255,3,PG,1,100,11512
1733303874.571288,339264.000,53255,3,PG,1,100,11517
1733303874.611288,339304.000,53271,2,PG,1,100,11523
1733303874.651288,339344.000,53271,2,PG,1,100,11538
1733303874.691288,339384.000,53288,3,PG,1,100,11541
1733303874.731289,339424.000,53288,3,PG,1,100,11574
1733303874.771289,339464.000,53288,3,PG,1,100,11578
1733303874.811289,339504.000,53305,2,PG,1,100,11601
1733303874.851289,339544.000,53305,2,PG,1,100,11615
1733303874.891289,339584.000,53327,4,PG,1,100,11615
1733303874.931289,339624.000,53327,4,PG,1,100,11649
1733303874.971289,339664.000,53327,4,PG,1,100,11642
1733303875.011289,339704.000,53327,4,PG,1,100,11628
1733303875.051290,339744.000,53344,2,PG,1,100,11570
1733303875.091290,339784.000,53344,2,PG,1,100,11556
1733303875.131290,339824.000,53361,3,PG,1,100,11549
1733303875.171290,339864.000,53361,3,PG,1,100,11526
1733303875.211290,339904.000,53361,3,PG,1,100,11540
1733303875.251290,339944.000,53375,2,PG,1,100,11540
1733303875.291290,339984.000,53375,2,PG,1,100,11573
1733303875.331290,340024.000,53394,3,PG,1,100,11564
1733303875.371290,340064.000,53394,3,PG,1,100,11549
1733303875.411291,340104.000,53394,3,PG,1,100,11561
1733303875.451291,340144.000,53411,2,PG,1,100,11597
1733303875.491291,340184.000,53411,2,PG,1,100,11591
1733303875.531291,340224.000,53428,3,PG,1,100,11610
1733303875.571291,340264.000,53428,3,PG,1,100,11635
1733303875.611291,340304.000,53428,3,PG,1,100,11640
1733303875.657791,340350.500,53442,2,PG,1,100,11663
1733303875.704291,340397.000,53442,2,PG,1,100,11685
1733303875.744292,340437.000,53460,3,PG,1,100,11677
1733303875.784292,340477.000,53460,3,PG,1,100,11689
1733303875.824292,340517.000,53460,3,PG,1,100,11670
1733303875.864292,340557.000,53476,2,PG,1,100,11619
1733303875.904292,340597.000,53476,2,PG,1,100,11589
1733303875.944292,340637.000,53493,3,PG,1,100,11578
1733303875.984292,340677.000,53493,3,PG,1,100,11569
1733303876.024292,340717.000,53493,3,PG,1,100,11588
1733303876.064292,340757.000,53508,2,PG,1,100,11602
1733303876.104293,340797.000,53508,2,PG,1,100,11580
1733303876.144293,340837.000,53525,3,PG,1,100,11580
1733303876.184293,340877.000,53525,3,PG,1,100,11573
1733303876.224293,340917.000,53525,3,PG,1,100,11605
1733303876.264293,340957.000,53541,2,PG,1,100,11620
1733303876.304293,340997.000,53541,2,PG,1,100,11628
1733303876.344293,341037.000,53560,3,PG,1,100,11629
1733303876.384294,341077.000,53560,3,PG,1,100,11640
1733303876.424294,341117.000,53560,3,PG,1,100,11649
1733303876.464294,341157.000,53577,2,PG,1,100,11667
1733303876.504294,341197.000,53577,2,PG,1,100,11674
1733303876.544294,341237.000,53594,3,PG,1,100,11684
1733303876.584294,341277.000,53594,3,PG,1,100,11634
1733303876.624294,341317.000,53594,3,PG,1,100,11589
1733303876.664294,341357.000,53610,3,PG,1,100,11565
1733303876.704294,341397.000,53610,3,PG,1,100,11555
1733303876.744294,341437.000,53610,3,PG,1,100,11548
1733303876.784295,341477.000,53628,2,PG,1,100,11538
1733303876.824295,341517.000,53628,2,PG,1,100,11547
1733303876.864295,341557.000,53643,3,PG,1,100,11561
1733303876.904295,341597.000,53643,3,PG,1,100,11555
1733303876.944295,341637.000,53643,3,PG,1,100,11562
1733303876.984295,341677.000,53659,2,PG,1,100,11569
1733303877.024295,341717.000,53659,2,PG,1,100,11553
1733303877.064296,341757.000,53678,3,PG,1,100,11586
1733303877.104295,341797.000,53678,3,PG,1,100,11591
1733303877.144296,341837.000,53678,3,PG,1,100,11604
1733303877.184296,341877.000,53695,2,PG,1,100,11628
1733303877.224296,341917.000,53695,2,PG,1,100,11637
1733303877.264296,341957.000,53711,3,PG,1,100,11649
1733303877.304296,341997.000,53711,3,PG,1,100,11670
1733303877.344296,342037.000,53711,3,PG,1,100,11690
1733303877.384296,342077.000,53727,2,PG,1,100,11683
1733303877.424296,342117.000,53727,2,PG,1,100,11684
1733303877.464297,342157.000,53743,3,PG,1,100,11646
1733303877.504297,342197.000,53743,3,PG,1,100,11588
1733303877.544297,342237.000,53743,3,PG,1,100,11563
1733303877.584297,342277.000,53760,2,PG,1,100,11559
1733303877.624297,342317.000,53760,2,PG,1,100,11555
1733303877.664297,342357.000,53776,3,PG,1,100,11554
1733303877.704297,342397.000,53776,3,PG,1,100,11539
1733303877.744298,342437.000,53776,3,PG,1,100,11540
1733303877.784297,342477.000,53792,2,PG,1,100,11556
1733303877.824298,342517.000,53792,2,PG,1,100,11531
1733303877.864298,342557.000,53808,3,PG,1,100,11552
1733303877.904298,342597.000,53808,3,PG,1,100,11565
1733303877.944298,342637.000,53808,3,PG,1,100,11572
1733303877.984298,342677.000,53827,3,PG,1,100,11569
1733303878.024298,342717.000,53827,3,PG,1,100,11592
1733303878.064298,342757.000,53827,3,PG,1,100,11617
1733303878.104299,342797.000,53844,2,PG,1,100,11615
1733303878.144299,342837.000,53844,2,PG,1,100,11633
1733303878.184299,342877.000,53859,3,PG,1,100,11662
1733303878.224299,342917.000,53859,3,PG,1,100,11651
1733303878.264299,342957.000,53859,3,PG,1,100,11690
1733303878.304299,342997.000,53875,2,PG,1,100,11698
1733303878.344299,343037.000,53875,2,PG,1,100,11697
1733303878.384299,343077.000,53893,3,PG,1,100,11665
1733303878.424299,343117.000,53893,3,PG,1,100,11600
1733303878.464299,343157.000,53893,3,PG,1,100,11574
1733303878.504300,343197.000,53909,2,PG,1,100,11575
1733303878.544300,343237.000,53909,2,PG,1,100,11544
1733303878.584300,343277.000,53924,3,PG,1,100,11555
1733303878.624300,343317.000,53924,3,PG,1,100,11562
1733303878.664300,343357.000,53924,3,PG,1,100,11552
1733303878.704300,343397.000,53940,2,PG,1,100,11541
1733303878.744300,343437.000,53940,2,PG,1,100,11548
1733303878.784301,343477.000,53960,3,PG,1,100,11552
1733303878.824301,343517.000,53960,3,PG,1,100,11552
1733303878.864301,343557.000,53960,3,PG,1,100,11572
1733303878.904301,343597.000,53976,2,PG,1,100,11596
1733303878.944301,343637.000,53976,2,PG,1,100,11579
1733303878.984301,343677.000,53992,3,PG,1,100,11598
1733303879.024301,343717.000,53992,3,PG,1,100,11624
1733303879.064301,343757.000,53992,3,PG,1,100,11650
1733303879.104301,343797.000,54008,2,PG,1,100,11663
1733303879.144302,343837.000,54008,2,PG,1,100,11657
1733303879.184302,343877.000,54025,3,PG,1,100,11676
1733303879.224302,343917.000,54025,3,PG,1,100,11687
1733303879.264302,343957.000,54025,3,PG,1,100,11698
1733303879.304302,343997.000,54041,3,PG,1,100,11696
1733303879.344302,344037.000,54041,3,PG,1,100,11651
1733303879.384302,344077.000,54041,3,PG,1,100,11597
1733303879.430802,344123.500,54059,2,PG,1,100,11595
1733303879.477303,344170.000,54059,2,PG,1,100,11586
1733303879.517303,344210.000,54073,2,PG,1,100,11588
1733303879.557303,344250.000,54073,2,PG,1,100,11596
1733303879.597303,344290.000,54090,3,PG,1,100,11604
1733303879.637303,344330.000,54090,3,PG,1,100,11594
1733303879.677303,344370.000,54090,3,PG,1,100,11587
1733303879.717303,344410.000,54107,2,PG,1,100,11579
1733303879.757303,344450.000,54107,2,PG,1,100,11604
1733303879.797303,344490.000,54126,3,PG,1,100,11609
1733303879.837304,344530.000,54126,3,PG,1,100,11634
1733303879.877304,344570.000,54126,3,PG,1,100,11652
1733303879.917304,344610.000,54140,3,PG,1,100,11673
1733303879.957304,344650.000,54140,3,PG,1,100,11696
1733303879.997304,344690.000,54140,3,PG,1,100,11720
1733303880.037304,344730.000,54163,3,PG,1,100,11708
1733303880.077304,344770.000,54163,3,PG,1,100,11709
1733303880.117304,344810.000,54163,3,PG,1,100,11725
1733303880.157305,344850.000,54179,3,PG,1,100,11722
1733303880.197305,344890.000,54179,3,PG,1,100,11704
1733303880.237305,344930.000,54179,3,PG,1,100,11682
1733303880.277305,344970.000,54196,2,PG,1,100,11639
1733303880.317305,345010.000,54196,2,PG,1,100,11615
1733303880.357305,345050.000,54212,3,PG,1,100,11616
1733303880.397305,345090.000,54212,3,PG,1,100,11634
1733303880.437305,345130.000,54212,3,PG,1,100,11629
1733303880.477305,345170.000,54228,2,PG,1,100,11646
1733303880.517306,345210.000,54228,2,PG,1,100,11641
1733303880.557306,345250.000,54244,3,PG,1,100,11614
1733303880.597306,345290.000,54244,3,PG,1,100,11636
1733303880.637306,345330.000,54244,3,PG,1,100,11650
1733303880.677306,345370.000,54263,2,PG,1,100,11655
1733303880.717306,345410.000,54263,2,PG,1,100,11674
1733303880.757306,345450.000,54280,3,PG,1,100,11661
1733303880.797306,345490.000,54280,3,PG,1,100,11675
1733303880.837306,345530.000,54280,3,PG,1,100,11695
1733303880.877307,345570.000,54296,2,PG,1,100,11704
1733303880.917307,345610.000,54296,2,PG,1,100,11709
1733303880.957307,345650.000,54311,3,PG,1,100,11656
1733303880.997307,345690.000,54311,3,PG,1,100,11616
1733303881.037307,345730.000,54311,3,PG,1,100,11591
1733303881.077307,345770.000,54329,2,PG,1,100,11591
1733303881.117307,345810.000,54329,2,PG,1,100,11600
1733303881.157307,345850.000,54345,3,PG,1,100,11598
1733303881.197308,345890.000,54345,3,PG,1,100,11617
1733303881.237308,345930.000,54345,3,PG,1,100,11602
1733303881.277308,345970.000,54362,2,PG,1,100,11603
1733303881.317308,346010.000,54362,2,PG,1,100,11594
1733303881.357308,346050.000,54379,3,PG,1,100,11627
1733303881.397308,346090.000,54379,3,PG,1,100,11640
1733303881.437308,346130.000,54379,3,PG,1,100,11638
1733303881.477309,346170.000,54398,2,PG,1,100,11642
1733303881.517308,346210.000,54398,2,PG,1,100,11662
1733303881.557309,346250.000,54414,3,PG,1,100,11664
1733303881.597309,346290.000,54414,3,PG,1,100,11692
1733303881.637309,346330.000,54414,3,PG,1,100,11717
1733303881.677309,346370.000,54431,3,PG,1,100,11717
1733303881.717309,346410.000,54431,3,PG,1,100,11691
1733303881.757309,346450.000,54431,3,PG,1,100,11652
1733303881.797309,346490.000,54446,2,PG,1,100,11608
1733303881.837309,346530.000,54446,2,PG,1,100,11580
1733303881.877310,346570.000,54463,3,PG,1,100,11570
1733303881.917310,346610.000,54463,3,PG,1,100,11575
1733303881.957310,346650.000,54463,3,PG,1,100,11570
1733303881.997310,346690.000,54479,2,PG,1,100,11586
1733303882.037310,346730.000,54479,2,PG,1,100,11575
1733303882.077310,346770.000,54497,3,PG,1,100,11568
1733303882.117310,346810.000,54497,3,PG,1,100,11576
1733303882.157310,346850.000,54497,3,PG,1,100,11568
1733303882.197310,346890.000,54511,2,PG,1,100,11578
1733303882.237311,346930.000,54511,2,PG,1,100,11597
1733303882.277311,346970.000,54530,3,PG,1,100,11600
1733303882.317311,347010.000,54530,3,PG,1,100,11617
1733303882.357311,347050.000,54530,3,PG,1,100,11632
1733303882.397311,347090.000,54547,2,PG,1,100,11640
1733303882.437311,347130.000,54547,2,PG,1,100,11648
1733303882.477311,347170.000,54564,3,PG,1,100,11659
1733303882.517311,347210.000,54564,3,PG,1,100,11678
1733303882.557312,347250.000,54564,3,PG,1,100,11651
1733303882.597312,347290.000,54578,2,PG,1,100,11611
1733303882.637312,347330.000,54578,2,PG,1,100,11561
1733303882.677312,347370.000,54595,3,PG,1,100,11540
1733303882.717312,347410.000,54595,3,PG,1,100,11543
1733303882.757312,347450.000,54595,3,PG,1,100,11554
1733303882.797312,347490.000,54612,3,PG,1,100,11541
1733303882.837312,347530.000,54612,3,PG,1,100,11542
1733303882.877312,347570.000,54612,3,PG,1,100,11529
1733303882.917313,347610.000,54629,2,PG,1,100,11537
