LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1733303902.980371,367673.000,57890,2,EL,1,100,26403.199219
1733303903.047372,367740.000,57907,1,EL,1,100,26403.400391
1733303903.113872,367806.500,57922,2,EL,1,100,26403.800781
1733303903.180372,367873.000,57922,2,EL,1,100,26403.800781
1733303903.247372,367940.000,57939,1,EL,1,100,26403.800781
1733303903.313873,368006.500,57955,2,EL,1,100,26403.599609
1733303903.380373,368073.000,57955,2,EL,1,100,26403.400391
1733303903.447373,368140.000,57973,1,EL,1,100,26403.400391
1733303903.513873,368206.500,57988,2,EL,1,100,26403.599609
1733303903.580373,368273.000,57988,2,EL,1,100,26403.599609
1733303903.646873,368339.500,58004,2,EL,1,100,26403.800781
1733303903.713374,368406.000,58004,2,EL,1,100,26403.599609
1733303903.780374,368473.000,58021,1,EL,1,100,26403.400391
1733303903.846874,368539.500,58038,2,EL,1,100,26403.400391
1733303903.913374,368606.000,58038,2,EL,1,100,26403.599609
1733303903.980375,368673.000,58056,1,EL,1,100,26403.400391
1733303904.046875,368739.500,58072,2,EL,1,100,26404.000000
1733303904.113375,368806.000,58072,2,EL,1,100,26403.400391
1733303904.180375,368873.000,58088,1,EL,1,100,26404.000000
1733303904.246875,368939.500,58105,2,EL,1,100,26403.599609
1733303904.313375,369006.000,58105,2,EL,1,100,26404.000000
1733303904.380376,369073.000,58121,1,EL,1,100,26403.599609
1733303904.446876,369139.500,58137,2,EL,1,100,26404.000000
1733303904.513376,369206.000,58137,2,EL,1,100,26404.000000
1733303904.580376,369273.000,58153,1,EL,1,100,26403.800781
1733303904.646876,369339.500,58170,2,EL,1,100,26403.800781
1733303904.713377,369406.000,58170,2,EL,1,100,26403.400391
1733303904.780377,369473.000,58189,1,EL,1,100,26403.800781
1733303904.846877,369539.500,58204,2,EL,1,100,26404.000000
1733303904.913377,369606.000,58204,2,EL,1,100,26403.599609
1733303904.980377,369673.000,58220,1,EL,1,100,26403.599609
1733303905.046878,369739.500,58238,2,EL,1,100,26403.400391
1733303905.113378,369806.000,58238,2,EL,1,100,26403.800781
1733303905.180378,369873.000,58254,1,EL,1,100,26403.599609
1733303905.246878,369939.500,58269,2,EL,1,100,26403.800781
1733303905.313378,370006.000,58269,2,EL,1,100,26403.800781
1733303905.380378,370073.000,58285,1,EL,1,100,26403.800781
1733303905.446879,370139.500,58303,2,EL,1,100,26403.599609
1733303905.513379,370206.000,58303,2,EL,1,100,26403.400391
1733303905.580379,370273.000,58319,1,EL,1,100,26403.800781
1733303905.647046,370339.667,58341,3,EL,1,100,26404.000000
1733303905.713713,370406.333,58341,3,EL,1,100,26403.599609
1733303905.780380,370473.000,58341,3,EL,1,100,26403.800781
1733303905.846380,370539.000,58357,1,EL,1,100,26403.800781
1733303905.913380,370606.000,58374,2,EL,1,100,26403.800781
1733303905.980380,370673.000,58374,2,EL,1,100,26404.000000
1733303906.046381,370739.000,58390,1,EL,1,100,26404.000000
1733303906.113381,370806.000,58408,2,EL,1,100,26404.000000
1733303906.180381,370873.000,58408,2,EL,1,100,26404.000000
1733303906.246381,370939.000,58424,1,EL,1,100,26404.000000
1733303906.313381,371006.000,58439,2,EL,1,100,26404.000000
1733303906.380382,371073.000,58439,2,EL,1,100,26404.000000
1733303906.446382,371139.000,58456,1,EL,1,100,26404.000000
1733303906.513382,371206.000,58475,2,EL,1,100,26404.000000
1733303906.580382,371273.000,58475,2,EL,1,100,26404.000000
1733303906.646382,371339.000,58491,1,EL,1,100,26404.199219
1733303906.713382,371406.000,58507,2,EL,1,100,26404.000000
1733303906.780383,371473.000,58507,2,EL,1,100,26404.000000
1733303906.846383,371539.000,58523,1,EL,1,100,26404.199219
1733303906.913383,371606.000,58542,2,EL,1,100,26404.199219
1733303906.980383,371673.000,58542,2,EL,1,100,26404.000000
1733303907.046884,371739.500,58559,2,EL,1,100,26404.400391
1733303907.113384,371806.000,58559,2,EL,1,100,26405.000000
1733303907.180384,371873.000,58576,1,EL,1,100,26404.599609
1733303907.246884,371939.500,58590,2,EL,1,100,26405.000000
1733303907.313384,372006.000,58590,2,EL,1,100,26404.599609
1733303907.380384,372073.000,58607,1,EL,1,100,26405.000000
1733303907.446885,372139.500,58624,2,EL,1,100,26404.599609
1733303907.513385,372206.000,58624,2,EL,1,100,26404.400391
1733303907.580385,372273.000,58641,1,EL,1,100,26405.000000
1733303907.646885,372339.500,58655,2,EL,1,100,26405.000000
1733303907.713385,372406.000,58655,2,EL,1,100,26404.599609
1733303907.779386,372472.000,58673,1,EL,1,100,26405.000000
1733303907.846386,372539.000,58689,2,EL,1,100,26404.800781
1733303907.913386,372606.000,58689,2,EL,1,100,26404.800781
1733303907.979386,372672.000,58708,1,EL,1,100,26405.000000
1733303908.046386,372739.000,58723,2,EL,1,100,26405.000000
1733303908.113387,372806.000,58723,2,EL,1,100,26404.800781
1733303908.179387,372872.000,58740,1,EL,1,100,26404.800781
1733303908.246387,372939.000,58756,2,EL,1,100,26405.000000
1733303908.313387,373006.000,58756,2,EL,1,100,26405.000000
1733303908.379387,373072.000,58773,1,EL,1,100,26405.000000
1733303908.446388,373139.000,58788,2,EL,1,100,26405.199219
1733303908.513388,373206.000,58788,2,EL,1,100,26405.199219
1733303908.579388,373272.000,58805,1,EL,1,100,26405.000000
1733303908.646388,373339.000,58821,2,EL,1,100,26405.000000
1733303908.713388,373406.000,58821,2,EL,1,100,26405.000000
1733303908.779389,373472.000,58839,1,EL,1,100,26405.199219
1733303908.846389,373539.000,58853,2,EL,1,100,26405.199219
1733303908.913389,373606.000,58853,2,EL,1,100,26405.199219
1733303908.980389,373673.000,58872,1,EL,1,100,26405.199219
1733303909.046889,373739.500,58889,2,EL,1,100,26405.199219
1733303909.113389,373806.000,58889,2,EL,1,100,26405.000000
1733303909.179390,373872.000,58906,1,EL,1,100,26405.000000
1733303909.246390,373939.000,58921,2,EL,1,100,26405.000000
1733303909.313390,374006.000,58921,2,EL,1,100,26405.000000
1733303909.379890,374072.500,58938,2,EL,1,100,26405.000000
1733303909.446391,374139.000,58938,2,EL,1,100,26405.000000
1733303909.513391,374206.000,58954,1,EL,1,100,26405.000000
1733303909.579891,374272.500,58971,2,EL,1,100,26405.000000
1733303909.646391,374339.000,58971,2,EL,1,100,26405.199219
1733303909.713391,374406.000,58987,1,EL,1,100,26405.000000
1733303909.779891,374472.500,59003,2,EL,1,100,26405.199219
1733303909.846392,374539.000,59003,2,EL,1,100,26405.000000
1733303909.913392,374606.000,59021,1,EL,1,100,26405.000000
1733303909.979892,374672.500,59038,2,EL,1,100,26405.000000
1733303910.046392,374739.000,59038,2,EL,1,100,26405.000000
1733303910.113393,374806.000,59055,1,EL,1,100,26405.000000
1733303910.179893,374872.500,59070,2,EL,1,100,26405.000000
1733303910.246393,374939.000,59070,2,EL,1,100,26405.000000
1733303910.313393,375006.000,59086,1,EL,1,100,26405.000000
1733303910.379893,375072.500,59104,2,EL,1,100,26405.000000
1733303910.446393,375139.000,59104,2,EL,1,100,26405.000000
1733303910.513394,375206.000,59120,1,EL,1,100,26405.000000
1733303910.579894,375272.500,59135,2,EL,1,100,26405.000000
1733303910.646394,375339.000,59135,2,EL,1,100,26405.000000
1733303910.713394,375406.000,59151,1,EL,1,100,26405.199219
1733303910.779728,375472.333,59176,3,EL,1,100,26405.000000
1733303910.846061,375538.667,59176,3,EL,1,100,26405.000000
1733303910.912395,375605.000,59176,3,EL,1,100,26405.199219
1733303910.979395,375672.000,59192,1,EL,1,100,26405.000000
1733303911.046395,375739.000,59210,2,EL,1,100,26405.400391
1733303911.113395,375806.000,59210,2,EL,1,100,26405.400391
1733303911.179396,375872.000,59226,1,EL,1,100,26405.400391
1733303911.246396,375939.000,59241,2,EL,1,100,26405.199219
1733303911.313396,376006.000,59241,2,EL,1,100,26405.199219
1733303911.379396,376072.000,59257,1,EL,1,100,26405.000000
1733303911.445896,376138.500,59277,2,EL,1,100,26405.199219
1733303911.512397,376205.000,59277,2,EL,1,100,26405.400391
1733303911.579397,376272.000,59293,1,EL,1,100,26405.400391
1733303911.645897,376338.500,59310,2,EL,1,100,26405.199219
1733303911.712397,376405.000,59310,2,EL,1,100,26405.199219
1733303911.779397,376472.000,59327,1,EL,1,100,26405.599609
1733303911.845898,376538.500,59344,2,EL,1,100,26405.000000
1733303911.912398,376605.000,59344,2,EL,1,100,26405.199219
1733303911.979398,376672.000,59360,1,EL,1,100,26405.199219
1733303912.045898,376738.500,59377,2,EL,1,100,26405.599609
1733303912.112398,376805.000,59377,2,EL,1,100,26405.400391
1733303912.179399,376872.000,59392,2,EL,1,100,26405.199219
1733303912.246399,376939.000,59392,2,EL,1,100,26405.000000
1733303912.312399,377005.000,59409,1,EL,1,100,26405.000000
1733303912.379399,377072.000,59426,2,EL,1,100,26405.000000
1733303912.446399,377139.000,59426,2,EL,1,100,26405.000000
1733303912.512399,377205.000,59443,1,EL,1,100,26405.000000
1733303912.579400,377272.000,59459,2,EL,1,100,26405.000000
1733303912.646400,377339.000,59459,2,EL,1,100,26405.000000
1733303912.712400,377405.000,59476,1,EL,1,100,26405.000000
1733303912.779400,377472.000,59493,2,EL,1,100,26404.800781
1733303912.846400,377539.000,59493,2,EL,1,100,26405.000000
1733303912.912401,377605.000,59510,1,EL,1,100,26404.800781
1733303912.979401,377672.000,59524,2,EL,1,100,26405.000000
1733303913.046401,377739.000,59524,2,EL,1,100,26404.599609
1733303913.112901,377805.500,59542,2,EL,1,100,26405.000000
1733303913.179401,377872.000,59542,2,EL,1,100,26404.800781
1733303913.246402,377939.000,59558,1,EL,1,100,26404.800781
1733303913.312902,378005.500,59575,2,EL,1,100,26405.000000
1733303913.379402,378072.000,59575,2,EL,1,100,26404.800781
1733303913.446402,378139.000,59592,1,EL,1,100,26404.800781
1733303913.512902,378205.500,59608,2,EL,1,100,26404.800781
1733303913.579403,378272.000,59608,2,EL,1,100,26404.800781
1733303913.645903,378338.500,59625,2,EL,1,100,26404.599609
1733303913.712403,378405.000,59625,2,EL,1,100,26404.400391
1733303913.779403,378472.000,59643,1,EL,1,100,26404.400391
1733303913.845903,378538.500,59659,2,EL,1,100,26404.800781
1733303913.912404,378605.000,59659,2,EL,1,100,26404.599609
1733303913.979404,378672.000,59676,1,EL,1,100,26404.599609
1733303914.045904,378738.500,59691,2,EL,1,100,26404.599609
1733303914.112404,378805.000,59691,2,EL,1,100,26404.599609
1733303914.179404,378872.000,59708,1,EL,1,100,26404.199219
1733303914.245905,378938.500,59724,2,EL,1,100,26404.400391
1733303914.312405,379005.000,59724,2,EL,1,100,26404.400391
1733303914.379405,379072.000,59741,1,EL,1,100,26404.199219
1733303914.445905,379138.500,59756,2,EL,1,100,26404.800781
1733303914.512405,379205.000,59756,2,EL,1,100,26404.400391
1733303914.579406,379272.000,59773,1,EL,1,100,26404.400391
1733303914.645906,379338.500,59789,2,EL,1,100,26404.599609
1733303914.712406,379405.000,59789,2,EL,1,100,26404.199219
1733303914.779406,379472.000,59807,1,EL,1,100,26404.400391
1733303914.845906,379538.500,59821,2,EL,1,100,26404.800781
1733303914.912407,379605.000,59821,2,EL,1,100,26404.599609
1733303914.979407,379672.000,59840,1,EL,1,100,26404.800781
1733303915.045907,379738.500,59857,2,EL,1,100,26404.400391
1733303915.112407,379805.000,59857,2,EL,1,100,26404.800781
1733303915.179407,379872.000,59874,1,EL,1,100,26404.800781
1733303915.245908,379938.500,59888,2,EL,1,100,26404.400391
1733303915.312408,380005.000,59888,2,EL,1,100,26404.800781
1733303915.379408,380072.000,59905,1,EL,1,100,26404.800781
1733303915.445908,380138.500,59922,2,EL,1,100,26404.599609
1733303915.512408,380205.000,59922,2,EL,1,100,26404.800781
1733303915.579409,380272.000,59939,1,EL,1,100,26405.000000
1733303915.645909,380338.500,59954,2,EL,1,100,26405.000000
1733303915.712409,380405.000,59954,2,EL,1,100,26405.000000
1733303915.779409,380472.000,59971,1,EL,1,100,26405.000000
1733303915.846076,380538.667,59995,3,EL,1,100,26405.000000
1733303915.912743,380605.333,59995,3,EL,1,100,26405.000000
1733303915.979410,380672.000,59995,3,EL,1,100,26405.000000
1733303916.045910,380738.500,60012,2,EL,1,100,26405.000000
1733303916.112410,380805.000,60012,2,EL,1,100,26405.000000
1733303916.178910,380871.500,60029,2,EL,1,100,26405.000000
1733303916.245410,380938.000,60029,2,EL,1,100,26405.000000
1733303916.312411,381005.000,60045,1,EL,1,100,26405.000000
1733303916.378911,381071.500,60063,2,EL,1,100,26405.000000
1733303916.445411,381138.000,60063,2,EL,1,100,26405.000000
1733303916.512411,381205.000,60081,1,EL,1,100,26405.000000
1733303916.578912,381271.500,60096,2,EL,1,100,26405.000000
1733303916.645412,381338.000,60096,2,EL,1,100,26405.000000
1733303916.712412,381405.000,60112,1,EL,1,100,26405.199219
1733303916.778912,381471.500,60130,2,EL,1,100,26405.199219
1733303916.845412,381538.000,60130,2,EL,1,100,26405.199219
1733303916.912412,381605.000,60148,1,EL,1,100,26405.400391
1733303916.978913,381671.500,60163,2,EL,1,100,26405.400391
1733303917.045413,381738.000,60163,2,EL,1,100,26405.599609
1733303917.112413,381805.000,60180,1,EL,1,100,26405.599609
1733303917.178913,381871.500,60197,2,EL,1,100,26405.400391
1733303917.245414,381938.000,60197,2,EL,1,100,26405.599609
1733303917.312414,382005.000,60213,1,EL,1,100,26405.400391
1733303917.378914,382071.500,60229,2,EL,1,100,26405.199219
1733303917.445414,382138.000,60229,2,EL,1,100,26405.400391
1733303917.512414,382205.000,60245,1,EL,1,100,26405.599609
1733303917.578914,382271.500,60262,2,EL,1,100,26405.400391
1733303917.645415,382338.000,60262,2,EL,1,100,26405.199219
1733303917.712415,382405.000,60278,1,EL,1,100,26405.199219
1733303917.778915,382471.500,60295,2,EL,1,100,26405.199219
1733303917.845415,382538.000,60295,2,EL,1,100,26405.800781
1733303917.912416,382605.000,60310,1,EL,1,100,26405.400391
1733303917.978916,382671.500,60327,2,EL,1,100,26405.400391
1733303918.045416,382738.000,60327,2,EL,1,100,26405.599609
1733303918.111916,382804.500,60344,2,EL,1,100,26405.400391
1733303918.178416,382871.000,60344,2,EL,1,100,26405.400391
1733303918.245416,382938.000,60361,1,EL,1,100,26405.199219
1733303918.311917,383004.500,60375,2,EL,1,100,26405.199219
1733303918.378417,383071.000,60375,2,EL,1,100,26405.400391
1733303918.445417,383138.000,60393,1,EL,1,100,26405.000000
1733303918.511917,383204.500,60409,2,EL,1,100,26405.599609
1733303918.578417,383271.000,60409,2,EL,1,100,26405.199219
1733303918.645417,383338.000,60428,1,EL,1,100,26405.400391
1733303918.711918,383404.500,60443,2,EL,1,100,26405.199219
1733303918.778418,383471.000,60443,2,EL,1,100,26405.199219
1733303918.845418,383538.000,60460,1,EL,1,100,26405.400391
1733303918.911918,383604.500,60476,2,EL,1,100,26405.000000
1733303918.978419,383671.000,60476,2,EL,1,100,26405.000000
1733303919.045419,383738.000,60493,1,EL,1,100,26405.599609
1733303919.111919,383804.500,60508,2,EL,1,100,26405.199219
1733303919.178419,383871.000,60508,2,EL,1,100,26405.800781
1733303919.245419,383938.000,60525,1,EL,1,100,26405.400391
1733303919.311919,384004.500,60541,2,EL,1,100,26405.800781
1733303919.378420,384071.000,60541,2,EL,1,100,26405.199219
1733303919.445420,384138.000,60559,1,EL,1,100,26405.599609
1733303919.511920,384204.500,60575,2,EL,1,100,26405.400391
1733303919.578420,384271.000,60575,2,EL,1,100,26405.400391
1733303919.645421,384338.000,60592,1,EL,1,100,26405.400391
1733303919.711921,384404.500,60609,2,EL,1,100,26405.199219
1733303919.778421,384471.000,60609,2,EL,1,100,26405.599609
1733303919.845421,384538.000,60626,1,EL,1,100,26405.800781
1733303919.911921,384604.500,60641,2,EL,1,100,26405.400391
1733303919.978421,384671.000,60641,2,EL,1,100,26406.000000
1733303920.045422,384738.000,60657,1,EL,1,100,26405.400391
1733303920.111922,384804.500,60674,2,EL,1,100,26405.400391
1733303920.178422,384871.000,60674,2,EL,1,100,26405.199219
1733303920.245422,384938.000,60691,2,EL,1,100,26405.599609
1733303920.312423,385005.000,60691,2,EL,1,100,26406.000000
1733303920.378423,385071.000,60707,1,EL,1,100,26405.599609
1733303920.445423,385138.000,60723,2,EL,1,100,26406.000000
1733303920.512423,385205.000,60723,2,EL,1,100,26405.199219
1733303920.578423,385271.000,60741,1,EL,1,100,26405.599609
1733303920.645423,385338.000,60758,2,EL,1,100,26405.000000
1733303920.712424,385405.000,60758,2,EL,1,100,26405.400391
1733303920.778424,385471.000,60775,1,EL,1,100,26405.400391
1733303920.845424,385538.000,60790,2,EL,1,100,26405.400391
1733303920.912424,385605.000,60790,2,EL,1,100,26405.000000
1733303920.978424,385671.000,60806,1,EL,1,100,26405.000000
1733303921.044924,385737.500,60829,2,EL,1,100,26405.199219
1733303921.111425,385804.000,60829,2,EL,1,100,26405.400391
1733303921.178425,385871.000,60845,2,EL,1,100,26405.000000
1733303921.245425,385938.000,60845,2,EL,1,100,26405.400391
1733303921.312425,386005.000,60862,1,EL,1,100,26405.000000
1733303921.378926,386071.500,60880,2,EL,1,100,26405.000000
1733303921.445426,386138.000,60880,2,EL,1,100,26405.000000
1733303921.511426,386204.000,60898,1,EL,1,100,26405.199219
1733303921.578426,386271.000,60914,2,EL,1,100,26405.000000
1733303921.645426,386338.000,60914,2,EL,1,100,26405.199219
1733303921.711926,386404.500,60932,2,EL,1,100,26405.400391
1733303921.778427,386471.000,60932,2,EL,1,100,26405.199219
1733303921.845427,386538.000,60948,1,EL,1,100,26405.000000
1733303921.911927,386604.500,60963,2,EL,1,100,26405.000000
1733303921.978427,386671.000,60963,2,EL,1,100,26405.000000
1733303922.045428,386738.000,60979,1,EL,1,100,26405.000000
1733303922.111928,386804.500,60997,2,EL,1,100,26405.000000
1733303922.178428,386871.000,60997,2,EL,1,100,26405.000000
1733303922.245428,386938.000,61013,1,EL,1,100,26405.199219
1733303922.311928,387004.500,61030,2,EL,1,100,26405.000000
1733303922.378428,387071.000,61030,2,EL,1,100,26405.000000
1733303922.445429,387138.000,61047,1,EL,1,100,26405.199219
1733303922.511929,387204.500,61064,2,EL,1,100,26405.000000
1733303922.578429,387271.000,61064,2,EL,1,100,26404.800781
1733303922.645429,387338.000,61080,1,EL,1,100,26405.000000
1733303922.711930,387404.500,61096,2,EL,1,100,26405.199219
1733303922.778430,387471.000,61096,2,EL,1,100,26405.000000
1733303922.845430,387538.000,61112,1,EL,1,100,26405.000000
1733303922.911930,387604.500,61129,2,EL,1,100,26405.199219
1733303922.978430,387671.000,61129,2,EL,1,100,26405.000000
1733303923.045430,387738.000,61147,1,EL,1,100,26405.000000
1733303923.111931,387804.500,61163,2,EL,1,100,26405.000000
1733303923.178431,387871.000,61163,2,EL,1,100,26405.000000
1733303923.245431,387938.000,61179,1,EL,1,100,26405.000000
1733303923.311931,388004.500,61196,2,EL,1,100,26405.199219
1733303923.378432,388071.000,61196,2,EL,1,100,26405.199219
1733303923.445432,388138.000,61213,1,EL,1,100,26405.000000
1733303923.511932,388204.500,61229,2,EL,1,100,26405.400391
1733303923.578432,388271.000,61229,2,EL,1,100,26405.000000
1733303923.645432,388338.000,61244,1,EL,1,100,26405.199219
1733303923.711932,388404.500,61262,2,EL,1,100,26405.000000
1733303923.778433,388471.000,61262,2,EL,1,100,26405.599609
1733303923.844933,388537.500,61278,2,EL,1,100,26405.199219
1733303923.911433,388604.000,61278,2,EL,1,100,26405.000000
1733303923.978433,388671.000,61295,1,EL,1,100,26405.400391
1733303924.044933,388737.500,61312,2,EL,1,100,26405.000000
1733303924.111434,388804.000,61312,2,EL,1,100,26405.599609
1733303924.178434,388871.000,61329,1,EL,1,100,26405.199219
1733303924.244934,388937.500,61345,2,EL,1,100,26405.199219
1733303924.311434,389004.000,61345,2,EL,1,100,26405.000000
1733303924.378434,389071.000,61362,1,EL,1,100,26405.199219
1733303924.444935,389137.500,61377,2,EL,1,100,26405.000000
1733303924.511435,389204.000,61377,2,EL,1,100,26405.000000
1733303924.578435,389271.000,61394,1,EL,1,100,26405.000000
1733303924.644935,389337.500,61410,2,EL,1,100,26405.000000
1733303924.711435,389404.000,61410,2,EL,1,100,26405.000000
1733303924.778435,389471.000,61428,1,EL,1,100,26405.000000
1733303924.844936,389537.500,61442,2,EL,1,100,26405.400391
1733303924.911436,389604.000,61442,2,EL,1,100,26405.000000
1733303924.978436,389671.000,61461,1,EL,1,100,26405.000000
1733303925.044936,389737.500,61478,2,EL,1,100,26405.000000
1733303925.111437,389804.000,61478,2,EL,1,100,26405.000000
1733303925.178437,389871.000,61495,1,EL,1,100,26405.000000
1733303925.244937,389937.500,61509,2,EL,1,100,26405.000000
1733303925.311437,390004.000,61509,2,EL,1,100,26405.000000
1733303925.378437,390071.000,61526,1,EL,1,100,26404.800781
1733303925.444937,390137.500,61543,2,EL,1,100,26405.000000
1733303925.511438,390204.000,61543,2,EL,1,100,26405.199219
1733303925.578438,390271.000,61560,1,EL,1,100,26405.000000
1733303925.644938,390337.500,61575,2,EL,1,100,26405.000000
1733303925.711438,390404.000,61575,2,EL,1,100,26405.000000
1733303925.778439,390471.000,61594,1,EL,1,100,26405.000000
1733303925.844939,390537.500,61610,2,EL,1,100,26405.000000
1733303925.911439,390604.000,61610,2,EL,1,100,26404.800781
1733303925.978439,390671.000,61627,1,EL,1,100,26404.599609
1733303926.044939,390737.500,61643,2,EL,1,100,26404.800781
1733303926.111439,390804.000,61643,2,EL,1,100,26405.000000
1733303926.177940,390870.500,61664,2,EL,1,100,26405.000000
1733303926.244440,390937.000,61664,2,EL,1,100,26405.000000
1733303926.311440,391004.000,61680,2,EL,1,100,26405.000000
1733303926.378440,391071.000,61680,2,EL,1,100,26405.000000
1733303926.445441,391138.000,61698,1,EL,1,100,26405.000000
1733303926.511941,391204.500,61718,2,EL,1,100,26405.000000
1733303926.578441,391271.000,61718,2,EL,1,100,26405.000000
1733303926.644441,391337.000,61735,1,EL,1,100,26405.000000
1733303926.711441,391404.000,61751,2,EL,1,100,26405.000000
1733303926.778441,391471.000,61751,2,EL,1,100,26405.199219
1733303926.844442,391537.000,61767,1,EL,1,100,26405.199219
1733303926.911442,391604.000,61783,2,EL,1,100,26405.400391
1733303926.978442,391671.000,61783,2,EL,1,100,26405.199219
1733303927.044942,391737.500,61801,2,EL,1,100,26405.800781
1733303927.111442,391804.000,61801,2,EL,1,100,26406.000000
1733303927.178443,391871.000,61817,1,EL,1,100,26406.000000
1733303927.244943,391937.500,61832,2,EL,1,100,26405.800781
1733303927.311443,392004.000,61832,2,EL,1,100,26406.000000
1733303927.378443,392071.000,61848,1,EL,1,100,26405.800781
1733303927.444943,392137.500,61866,2,EL,1,100,26406.000000
1733303927.511444,392204.000,61866,2,EL,1,100,26405.800781
1733303927.578444,392271.000,61884,1,EL,1,100,26406.000000
1733303927.644944,392337.500,61899,2,EL,1,100,26406.000000
1733303927.711444,392404.000,61899,2,EL,1,100,26406.000000
1733303927.778444,392471.000,61916,1,EL,1,100,26406.000000
1733303927.844944,392537.500,61933,2,EL,1,100,26406.000000
1733303927.911445,392604.000,61933,2,EL,1,100,26406.000000
1733303927.977445,392670.000,61949,1,EL,1,100,26406.000000
1733303928.044445,392737.000,61965,2,EL,1,100,26406.000000
1733303928.111445,392804.000,61965,2,EL,1,100,26406.000000
1733303928.177446,392870.000,61981,1,EL,1,100,26406.000000
1733303928.244446,392937.000,61998,2,EL,1,100,26406.000000
1733303928.311446,393004.000,61998,2,EL,1,100,26406.199219
1733303928.377446,393070.000,62014,1,EL,1,100,26406.000000
1733303928.444446,393137.000,62030,2,EL,1,100,26406.000000
1733303928.511446,393204.000,62030,2,EL,1,100,26406.000000
1733303928.577447,393270.000,62046,1,EL,1,100,26406.199219
1733303928.644447,393337.000,62065,2,EL,1,100,26406.000000
1733303928.711447,393404.000,62065,2,EL,1,100,26406.000000
1733303928.777447,393470.000,62082,1,EL,1,100,26406.000000
1733303928.844447,393537.000,62098,2,EL,1,100,26406.000000
1733303928.911448,393604.000,62098,2,EL,1,100,26405.800781
1733303928.977448,393670.000,62113,1,EL,1,100,26406.000000
1733303929.044448,393737.000,62131,2,EL,1,100,26406.000000
1733303929.111448,393804.000,62131,2,EL,1,100,26406.000000
1733303929.177449,393870.000,62147,1,EL,1,100,26406.000000
1733303929.244449,393937.000,62163,2,EL,1,100,26406.000000
1733303929.311449,394004.000,62163,2,EL,1,100,26406.000000
1733303929.377949,394070.500,62179,2,EL,1,100,26406.000000
1733303929.444449,394137.000,62179,2,EL,1,100,26406.000000
1733303929.511449,394204.000,62196,1,EL,1,100,26406.000000
1733303929.577950,394270.500,62212,2,EL,1,100,26406.000000
1733303929.644450,394337.000,62212,2,EL,1,100,26406.000000
1733303929.711450,394404.000,62229,1,EL,1,100,26406.000000
1733303929.777950,394470.500,62246,2,EL,1,100,26406.000000
1733303929.844450,394537.000,62246,2,EL,1,100,26406.000000
1733303929.911451,394604.000,62263,1,EL,1,100,26406.000000
1733303929.977951,394670.500,62279,2,EL,1,100,26406.000000
1733303930.044451,394737.000,62279,2,EL,1,100,26406.000000
1733303930.111451,394804.000,62297,1,EL,1,100,26406.000000
1733303930.177951,394870.500,62311,2,EL,1,100,26406.000000
1733303930.244452,394937.000,62311,2,EL,1,100,26406.000000
1733303930.311452,395004.000,62328,1,EL,1,100,26406.000000
1733303930.377952,395070.500,62345,2,EL,1,100,26406.000000
1733303930.444452,395137.000,62345,2,EL,1,100,26406.000000
1733303930.511452,395204.000,62362,1,EL,1,100,26406.000000
1733303930.577953,395270.500,62378,2,EL,1,100,26406.000000
1733303930.644453,395337.000,62378,2,EL,1,100,26406.199219
1733303930.711453,395404.000,62395,1,EL,1,100,26406.000000
1733303930.777953,395470.500,62412,2,EL,1,100,26406.400391
1733303930.844453,395537.000,62412,2,EL,1,100,26406.599609
1733303930.911453,395604.000,62429,1,EL,1,100,26406.599609
1733303930.977954,395670.500,62443,2,EL,1,100,26406.800781
1733303931.044454,395737.000,62443,2,EL,1,100,26406.400391
1733303931.111454,395804.000,62461,1,EL,1,100,26406.199219
1733303931.177954,395870.500,62477,2,EL,1,100,26406.400391
1733303931.244455,395937.000,62477,2,EL,1,100,26406.199219
1733303931.310955,396003.500,62499,2,EL,1,100,26406.000000
1733303931.377455,396070.000,62499,2,EL,1,100,26406.400391
1733303931.443955,396136.500,62518,2,EL,1,100,26406.000000
1733303931.510455,396203.000,62518,2,EL,1,100,26406.000000
1733303931.577456,396270.000,62537,1,EL,1,100,26406.000000
1733303931.643956,396336.500,62551,2,EL,1,100,26406.000000
1733303931.710456,396403.000,62551,2,EL,1,100,26406.000000
1733303931.777456,396470.000,62569,1,EL,1,100,26406.400391
1733303931.843956,396536.500,62585,2,EL,1,100,26406.000000
1733303931.910456,396603.000,62585,2,EL,1,100,26406.000000
1733303931.977457,396670.000,62602,1,EL,1,100,26406.400391
1733303932.043957,396736.500,62617,2,EL,1,100,26406.400391
1733303932.110457,396803.000,62617,2,EL,1,100,26406.400391
1733303932.177457,396870.000,62634,1,EL,1,100,26406.599609
1733303932.243958,396936.500,62650,2,EL,1,100,26406.000000
1733303932.310458,397003.000,62650,2,EL,1,100,26406.000000
1733303932.377458,397070.000,62667,1,EL,1,100,26406.199219
1733303932.443958,397136.500,62684,2,EL,1,100,26406.800781
1733303932.510458,397203.000,62684,2,EL,1,100,26406.199219
1733303932.577458,397270.000,62701,1,EL,1,100,26406.199219
1733303932.643959,397336.500,62717,2,EL,1,100,26406.000000
1733303932.710459,397403.000,62717,2,EL,1,100,26406.199219
1733303932.777459,397470.000,62735,1,EL,1,100,26406.400391
1733303932.843959,397536.500,62750,2,EL,1,100,26406.599609
