LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1733303904.780377,369473.000,58188,1,EA,1,100,0.030203
1733303904.846877,369539.500,58203,2,EA,1,100,0.030203
1733303904.913377,369606.000,58203,2,EA,1,100,0.030203
1733303904.980377,369673.000,58219,1,EA,1,100,0.030203
1733303905.046878,369739.500,58237,2,EA,1,100,0.030203
1733303905.113378,369806.000,58237,2,EA,1,100,0.030203
1733303905.180378,369873.000,58253,1,EA,1,100,0.030203
1733303905.246878,369939.500,58268,2,EA,1,100,0.030203
1733303905.313378,370006.000,58268,2,EA,1,100,0.030203
1733303905.380378,370073.000,58284,1,EA,1,100,0.030203
1733303905.446879,370139.500,58302,2,EA,1,100,0.030203
1733303905.513379,370206.000,58302,2,EA,1,100,0.030203
1733303905.580379,370273.000,58318,1,EA,1,100,0.030203
1733303905.647046,370339.667,58340,3,EA,1,100,0.030203
1733303905.713713,370406.333,58340,3,EA,1,100,0.030203
1733303905.780380,370473.000,58340,3,EA,1,100,0.030203
1733303905.846380,370539.000,58356,1,EA,1,100,0.030203
1733303905.913380,370606.000,58373,2,EA,1,100,0.030203
1733303905.980380,370673.000,58373,2,EA,1,100,0.030203
1733303906.046381,370739.000,58389,1,EA,1,100,0.030203
1733303906.113381,370806.000,58407,2,EA,1,100,0.030203
1733303906.180381,370873.000,58407,2,EA,1,100,0.030203
1733303906.246381,370939.000,58423,1,EA,1,100,0.030203
1733303906.313381,371006.000,58438,2,EA,1,100,0.030203
1733303906.380382,371073.000,58438,2,EA,1,100,0.030203
1733303906.446382,371139.000,58455,1,EA,1,100,0.030203
1733303906.513382,371206.000,58474,2,EA,1,100,0.030203
1733303906.580382,371273.000,58474,2,EA,1,100,0.030203
1733303906.646382,371339.000,58490,1,EA,1,100,0.030203
1733303906.713382,371406.000,58506,2,EA,1,100,0.030203
1733303906.780383,371473.000,58506,2,EA,1,100,0.030203
1733303906.846383,371539.000,58522,1,EA,1,100,0.030203
1733303906.913383,371606.000,58541,2,EA,1,100,0.030203
1733303906.980383,371673.000,58541,2,EA,1,100,0.030203
1733303907.046884,371739.500,58558,2,EA,1,100,0.030202
1733303907.113384,371806.000,58558,2,EA,1,100,0.030202
1733303907.180384,371873.000,58575,1,EA,1,100,0.030202
1733303907.246884,371939.500,58589,2,EA,1,100,0.030202
1733303907.313384,372006.000,58589,2,EA,1,100,0.030202
1733303907.380384,372073.000,58606,1,EA,1,100,0.030202
1733303907.446885,372139.500,58623,2,EA,1,100,0.030202
1733303907.513385,372206.000,58623,2,EA,1,100,0.030202
1733303907.580385,372273.000,58640,1,EA,1,100,0.030202
1733303907.646885,372339.500,58654,2,EA,1,100,0.030202
1733303907.713385,372406.000,58654,2,EA,1,100,0.030202
1733303907.779386,372472.000,58672,1,EA,1,100,0.030202
1733303907.846386,372539.000,58688,2,EA,1,100,0.030202
1733303907.913386,372606.000,58688,2,EA,1,100,0.030202
1733303907.979386,372672.000,58707,1,EA,1,100,0.030202
1733303908.046386,372739.000,58722,2,EA,1,100,0.030202
1733303908.113387,372806.000,58722,2,EA,1,100,0.030202
1733303908.179387,372872.000,58739,1,EA,1,100,0.030202
1733303908.246387,372939.000,58755,2,EA,1,100,0.030202
1733303908.313387,373006.000,58755,2,EA,1,100,0.030202
1733303908.379387,373072.000,58772,1,EA,1,100,0.030202
1733303908.446388,373139.000,58787,2,EA,1,100,0.030202
1733303908.513388,373206.000,58787,2,EA,1,100,0.030202
1733303908.579388,373272.000,58804,1,EA,1,100,0.030202
1733303908.646388,373339.000,58820,2,EA,1,100,0.030202
1733303908.713388,373406.000,58820,2,EA,1,100,0.030202
1733303908.779389,373472.000,58838,1,EA,1,100,0.030202
1733303908.846389,373539.000,58852,2,EA,1,100,0.030202
1733303908.913389,373606.000,58852,2,EA,1,100,0.030202
1733303908.980389,373673.000,58871,1,EA,1,100,0.030202
1733303909.046889,373739.500,58888,2,EA,1,100,0.030202
1733303909.113389,373806.000,58888,2,EA,1,100,0.030202
1733303909.179390,373872.000,58905,1,EA,1,100,0.030202
1733303909.246390,373939.000,58920,2,EA,1,100,0.030202
1733303909.313390,374006.000,58920,2,EA,1,100,0.030202
1733303909.379890,374072.500,58937,2,EA,1,100,0.030202
1733303909.446391,374139.000,58937,2,EA,1,100,0.030202
1733303909.513391,374206.000,58953,1,EA,1,100,0.030202
1733303909.579891,374272.500,58970,2,EA,1,100,0.030202
1733303909.646391,374339.000,58970,2,EA,1,100,0.030202
1733303909.713391,374406.000,58986,1,EA,1,100,0.030202
1733303909.779891,374472.500,59002,2,EA,1,100,0.030202
1733303909.846392,374539.000,59002,2,EA,1,100,0.030202
1733303909.913392,374606.000,59020,1,EA,1,100,0.030202
1733303909.979892,374672.500,59037,2,EA,1,100,0.030202
1733303910.046392,374739.000,59037,2,EA,1,100,0.030202
1733303910.113393,374806.000,59054,1,EA,1,100,0.030202
1733303910.179893,374872.500,59069,2,EA,1,100,0.030202
1733303910.246393,374939.000,59069,2,EA,1,100,0.030202
1733303910.313393,375006.000,59085,1,EA,1,100,0.030202
1733303910.379893,375072.500,59103,2,EA,1,100,0.030202
1733303910.446393,375139.000,59103,2,EA,1,100,0.030202
1733303910.513394,375206.000,59119,1,EA,1,100,0.030202
1733303910.579894,375272.500,59134,2,EA,1,100,0.030202
1733303910.646394,375339.000,59134,2,EA,1,100,0.030202
1733303910.713394,375406.000,59150,1,EA,1,100,0.030202
1733303910.779728,375472.333,59175,3,EA,1,100,0.030202
1733303910.846061,375538.667,59175,3,EA,1,100,0.030202
1733303910.912395,375605.000,59175,3,EA,1,100,0.030202
1733303910.979395,375672.000,59191,1,EA,1,100,0.030202
1733303911.046395,375739.000,59209,2,EA,1,100,0.030202
1733303911.113395,375806.000,59209,2,EA,1,100,0.030202
1733303911.179396,375872.000,59225,1,EA,1,100,0.030202
1733303911.246396,375939.000,59240,2,EA,1,100,0.030202
1733303911.313396,376006.000,59240,2,EA,1,100,0.030202
1733303911.379396,376072.000,59256,1,EA,1,100,0.030202
1733303911.445896,376138.500,59276,2,EA,1,100,0.030202
1733303911.512397,376205.000,59276,2,EA,1,100,0.030202
1733303911.579397,376272.000,59292,1,EA,1,100,0.030202
1733303911.645897,376338.500,59309,2,EA,1,100,0.030202
1733303911.712397,376405.000,59309,2,EA,1,100,0.030202
1733303911.779397,376472.000,59326,1,EA,1,100,0.030202
1733303911.845898,376538.500,59343,2,EA,1,100,0.030202
1733303911.912398,376605.000,59343,2,EA,1,100,0.030202
1733303911.979398,376672.000,59359,1,EA,1,100,0.030202
1733303912.045898,376738.500,59376,2,EA,1,100,0.030202
1733303912.112398,376805.000,59376,2,EA,1,100,0.030202
1733303912.179399,376872.000,59391,2,EA,1,100,0.030202
1733303912.246399,376939.000,59391,2,EA,1,100,0.030202
1733303912.312399,377005.000,59408,1,EA,1,100,0.030202
1733303912.379399,377072.000,59425,2,EA,1,100,0.030202
1733303912.446399,377139.000,59425,2,EA,1,100,0.030202
1733303912.512399,377205.000,59442,1,EA,1,100,0.030202
1733303912.579400,377272.000,59458,2,EA,1,100,0.030202
1733303912.646400,377339.000,59458,2,EA,1,100,0.030202
1733303912.712400,377405.000,59475,1,EA,1,100,0.030202
1733303912.779400,377472.000,59492,2,EA,1,100,0.030202
1733303912.846400,377539.000,59492,2,EA,1,100,0.030202
1733303912.912401,377605.000,59509,1,EA,1,100,0.030202
1733303912.979401,377672.000,59523,2,EA,1,100,0.030202
1733303913.046401,377739.000,59523,2,EA,1,100,0.030202
1733303913.112901,377805.500,59541,2,EA,1,100,0.030202
1733303913.179401,377872.000,59541,2,EA,1,100,0.030202
1733303913.246402,377939.000,59557,1,EA,1,100,0.030202
1733303913.312902,378005.500,59574,2,EA,1,100,0.030202
1733303913.379402,378072.000,59574,2,EA,1,100,0.030202
1733303913.446402,378139.000,59591,1,EA,1,100,0.030202
1733303913.512902,378205.500,59607,2,EA,1,100,0.030202
1733303913.579403,378272.000,59607,2,EA,1,100,0.030202
1733303913.645903,378338.500,59624,2,EA,1,100,0.030202
1733303913.712403,378405.000,59624,2,EA,1,100,0.030202
1733303913.779403,378472.000,59642,1,EA,1,100,0.030202
1733303913.845903,378538.500,59658,2,EA,1,100,0.030202
1733303913.912404,378605.000,59658,2,EA,1,100,0.030202
1733303913.979404,378672.000,59675,1,EA,1,100,0.030202
1733303914.045904,378738.500,59690,2,EA,1,100,0.030202
1733303914.112404,378805.000,59690,2,EA,1,100,0.030202
1733303914.179404,378872.000,59707,1,EA,1,100,0.030203
1733303914.245905,378938.500,59723,2,EA,1,100,0.030202
1733303914.312405,379005.000,59723,2,EA,1,100,0.030202
1733303914.379405,379072.000,59740,1,EA,1,100,0.030203
1733303914.445905,379138.500,59755,2,EA,1,100,0.030202
1733303914.512405,379205.000,59755,2,EA,1,100,0.030202
1733303914.579406,379272.000,59772,1,EA,1,100,0.030202
1733303914.645906,379338.500,59788,2,EA,1,100,0.030202
1733303914.712406,379405.000,59788,2,EA,1,100,0.030203
1733303914.779406,379472.000,59806,1,EA,1,100,0.030202
1733303914.845906,379538.500,59820,2,EA,1,100,0.030202
1733303914.912407,379605.000,59820,2,EA,1,100,0.030202
1733303914.979407,379672.000,59839,1,EA,1,100,0.030202
1733303915.045907,379738.500,59856,2,EA,1,100,0.030202
1733303915.112407,379805.000,59856,2,EA,1,100,0.030202
1733303915.179407,379872.000,59873,1,EA,1,100,0.030202
1733303915.245908,379938.500,59887,2,EA,1,100,0.030202
1733303915.312408,380005.000,59887,2,EA,1,100,0.030202
1733303915.379408,380072.000,59904,1,EA,1,100,0.030202
1733303915.445908,380138.500,59921,2,EA,1,100,0.030202
1733303915.512408,380205.000,59921,2,EA,1,100,0.030202
1733303915.579409,380272.000,59938,1,EA,1,100,0.030202
1733303915.645909,380338.500,59953,2,EA,1,100,0.030202
1733303915.712409,380405.000,59953,2,EA,1,100,0.030202
1733303915.779409,380472.000,59970,1,EA,1,100,0.030202
1733303915.846076,380538.667,59994,3,EA,1,100,0.030202
1733303915.912743,380605.333,59994,3,EA,1,100,0.030202
1733303915.979410,380672.000,59994,3,EA,1,100,0.030202
1733303916.045910,380738.500,60011,2,EA,1,100,0.030202
1733303916.112410,380805.000,60011,2,EA,1,100,0.030202
1733303916.178910,380871.500,60028,2,EA,1,100,0.030202
1733303916.245410,380938.000,60028,2,EA,1,100,0.030202
1733303916.312411,381005.000,60044,1,EA,1,100,0.030202
1733303916.378911,381071.500,60062,2,EA,1,100,0.030202
1733303916.445411,381138.000,60062,2,EA,1,100,0.030202
1733303916.512411,381205.000,60080,1,EA,1,100,0.030202
1733303916.578912,381271.500,60095,2,EA,1,100,0.030202
1733303916.645412,381338.000,60095,2,EA,1,100,0.030202
1733303916.712412,381405.000,60111,1,EA,1,100,0.030202
1733303916.778912,381471.500,60129,2,EA,1,100,0.030202
1733303916.845412,381538.000,60129,2,EA,1,100,0.030202
1733303916.912412,381605.000,60147,1,EA,1,100,0.030202
1733303916.978913,381671.500,60162,2,EA,1,100,0.030202
1733303917.045413,381738.000,60162,2,EA,1,100,0.030202
1733303917.112413,381805.000,60179,1,EA,1,100,0.030202
1733303917.178913,381871.500,60196,2,EA,1,100,0.030202
1733303917.245414,381938.000,60196,2,EA,1,100,0.030202
1733303917.312414,382005.000,60212,1,EA,1,100,0.030202
1733303917.378914,382071.500,60228,2,EA,1,100,0.030202
1733303917.445414,382138.000,60228,2,EA,1,100,0.030202
1733303917.512414,382205.000,60244,1,EA,1,100,0.030202
1733303917.578914,382271.500,60261,2,EA,1,100,0.030202
1733303917.645415,382338.000,60261,2,EA,1,100,0.030202
1733303917.712415,382405.000,60277,1,EA,1,100,0.030202
1733303917.778915,382471.500,60294,2,EA,1,100,0.030202
1733303917.845415,382538.000,60294,2,EA,1,100,0.030202
1733303917.912416,382605.000,60309,1,EA,1,100,0.030202
1733303917.978916,382671.500,60326,2,EA,1,100,0.030202
1733303918.045416,382738.000,60326,2,EA,1,100,0.030202
1733303918.111916,382804.500,60343,2,EA,1,100,0.030202
1733303918.178416,382871.000,60343,2,EA,1,100,0.030202
1733303918.245416,382938.000,60360,1,EA,1,100,0.030202
1733303918.311917,383004.500,60374,2,EA,1,100,0.030202
1733303918.378417,383071.000,60374,2,EA,1,100,0.030202
1733303918.445417,383138.000,60392,1,EA,1,100,0.030202
1733303918.511917,383204.500,60408,2,EA,1,100,0.030202
1733303918.578417,383271.000,60408,2,EA,1,100,0.030202
1733303918.645417,383338.000,60427,1,EA,1,100,0.030202
1733303918.711918,383404.500,60442,2,EA,1,100,0.030202
1733303918.778418,383471.000,60442,2,EA,1,100,0.030202
1733303918.845418,383538.000,60459,1,EA,1,100,0.030202
1733303918.911918,383604.500,60475,2,EA,1,100,0.030202
1733303918.978419,383671.000,60475,2,EA,1,100,0.030202
1733303919.045419,383738.000,60492,1,EA,1,100,0.030202
1733303919.111919,383804.500,60507,2,EA,1,100,0.030202
1733303919.178419,383871.000,60507,2,EA,1,100,0.030202
1733303919.245419,383938.000,60524,1,EA,1,100,0.030202
1733303919.311919,384004.500,60540,2,EA,1,100,0.030202
1733303919.378420,384071.000,60540,2,EA,1,100,0.030202
1733303919.445420,384138.000,60558,1,EA,1,100,0.030202
1733303919.511920,384204.500,60574,2,EA,1,100,0.030202
1733303919.578420,384271.000,60574,2,EA,1,100,0.030202
1733303919.645421,384338.000,60591,1,EA,1,100,0.030202
1733303919.711921,384404.500,60608,2,EA,1,100,0.030202
1733303919.778421,384471.000,60608,2,EA,1,100,0.030202
1733303919.845421,384538.000,60625,1,EA,1,100,0.030202
1733303919.911921,384604.500,60640,2,EA,1,100,0.030202
1733303919.978421,384671.000,60640,2,EA,1,100,0.030201
1733303920.045422,384738.000,60656,1,EA,1,100,0.030202
1733303920.111922,384804.500,60673,2,EA,1,100,0.030202
1733303920.178422,384871.000,60673,2,EA,1,100,0.030202
1733303920.245422,384938.000,60690,2,EA,1,100,0.030202
1733303920.312423,385005.000,60690,2,EA,1,100,0.030201
1733303920.378423,385071.000,60706,1,EA,1,100,0.030202
1733303920.445423,385138.000,60722,2,EA,1,100,0.030201
1733303920.512423,385205.000,60722,2,EA,1,100,0.030202
1733303920.578423,385271.000,60740,1,EA,1,100,0.030202
1733303920.645423,385338.000,60757,2,EA,1,100,0.030202
1733303920.712424,385405.000,60757,2,EA,1,100,0.030202
1733303920.778424,385471.000,60774,1,EA,1,100,0.030202
1733303920.845424,385538.000,60789,2,EA,1,100,0.030202
1733303920.912424,385605.000,60789,2,EA,1,100,0.030202
1733303920.978424,385671.000,60805,1,EA,1,100,0.030202
1733303921.044924,385737.500,60828,2,EA,1,100,0.030202
1733303921.111425,385804.000,60828,2,EA,1,100,0.030202
1733303921.178425,385871.000,60844,2,EA,1,100,0.030202
1733303921.245425,385938.000,60844,2,EA,1,100,0.030202
1733303921.312425,386005.000,60861,1,EA,1,100,0.030202
1733303921.378926,386071.500,60879,2,EA,1,100,0.030202
1733303921.445426,386138.000,60879,2,EA,1,100,0.030202
1733303921.511426,386204.000,60897,1,EA,1,100,0.030202
1733303921.578426,386271.000,60913,2,EA,1,100,0.030202
1733303921.645426,386338.000,60913,2,EA,1,100,0.030202
1733303921.711926,386404.500,60931,2,EA,1,100,0.030202
1733303921.778427,386471.000,60931,2,EA,1,100,0.030202
1733303921.845427,386538.000,60947,1,EA,1,100,0.030202
1733303921.911927,386604.500,60962,2,EA,1,100,0.030202
1733303921.978427,386671.000,60962,2,EA,1,100,0.030202
1733303922.045428,386738.000,60978,1,EA,1,100,0.030202
1733303922.111928,386804.500,60996,2,EA,1,100,0.030202
1733303922.178428,386871.000,60996,2,EA,1,100,0.030202
1733303922.245428,386938.000,61012,1,EA,1,100,0.030202
1733303922.311928,387004.500,61029,2,EA,1,100,0.030202
1733303922.378428,387071.000,61029,2,EA,1,100,0.030202
1733303922.445429,387138.000,61046,1,EA,1,100,0.030202
1733303922.511929,387204.500,61063,2,EA,1,100,0.030202
1733303922.578429,387271.000,61063,2,EA,1,100,0.030202
1733303922.645429,387338.000,61079,1,EA,1,100,0.030202
1733303922.711930,387404.500,61095,2,EA,1,100,0.030202
1733303922.778430,387471.000,61095,2,EA,1,100,0.030202
1733303922.845430,387538.000,61111,1,EA,1,100,0.030202
1733303922.911930,387604.500,61128,2,EA,1,100,0.030202
1733303922.978430,387671.000,61128,2,EA,1,100,0.030202
1733303923.045430,387738.000,61146,1,EA,1,100,0.030202
1733303923.111931,387804.500,61162,2,EA,1,100,0.030202
1733303923.178431,387871.000,61162,2,EA,1,100,0.030202
1733303923.245431,387938.000,61178,1,EA,1,100,0.030202
1733303923.311931,388004.500,61195,2,EA,1,100,0.030202
1733303923.378432,388071.000,61195,2,EA,1,100,0.030202
1733303923.445432,388138.000,61212,1,EA,1,100,0.030202
1733303923.511932,388204.500,61228,2,EA,1,100,0.030202
1733303923.578432,388271.000,61228,2,EA,1,100,0.030202
1733303923.645432,388338.000,61243,1,EA,1,100,0.030202
1733303923.711932,388404.500,61261,2,EA,1,100,0.030202
1733303923.778433,388471.000,61261,2,EA,1,100,0.030202
1733303923.844933,388537.500,61277,2,EA,1,100,0.030202
1733303923.911433,388604.000,61277,2,EA,1,100,0.030202
1733303923.978433,388671.000,61294,1,EA,1,100,0.030202
1733303924.044933,388737.500,61311,2,EA,1,100,0.030202
1733303924.111434,388804.000,61311,2,EA,1,100,0.030202
1733303924.178434,388871.000,61328,1,EA,1,100,0.030202
1733303924.244934,388937.500,61344,2,EA,1,100,0.030202
1733303924.311434,389004.000,61344,2,EA,1,100,0.030202
1733303924.378434,389071.000,61361,1,EA,1,100,0.030202
1733303924.444935,389137.500,61376,2,EA,1,100,0.030202
1733303924.511435,389204.000,61376,2,EA,1,100,0.030202
1733303924.578435,389271.000,61393,1,EA,1,100,0.030202
1733303924.644935,389337.500,61409,2,EA,1,100,0.030202
1733303924.711435,389404.000,61409,2,EA,1,100,0.030202
1733303924.778435,389471.000,61427,1,EA,1,100,0.030202
1733303924.844936,389537.500,61441,2,EA,1,100,0.030202
1733303924.911436,389604.000,61441,2,EA,1,100,0.030202
1733303924.978436,389671.000,61460,1,EA,1,100,0.030202
1733303925.044936,389737.500,61477,2,EA,1,100,0.030202
1733303925.111437,389804.000,61477,2,EA,1,100,0.030202
1733303925.178437,389871.000,61494,1,EA,1,100,0.030202
1733303925.244937,389937.500,61508,2,EA,1,100,0.030202
1733303925.311437,390004.000,61508,2,EA,1,100,0.030202
1733303925.378437,390071.000,61525,1,EA,1,100,0.030202
1733303925.444937,390137.500,61542,2,EA,1,100,0.030202
1733303925.511438,390204.000,61542,2,EA,1,100,0.030202
1733303925.578438,390271.000,61559,1,EA,1,100,0.030202
1733303925.644938,390337.500,61574,2,EA,1,100,0.030202
1733303925.711438,390404.000,61574,2,EA,1,100,0.030202
1733303925.778439,390471.000,61593,1,EA,1,100,0.030202
1733303925.844939,390537.500,61609,2,EA,1,100,0.030202
1733303925.911439,390604.000,61609,2,EA,1,100,0.030202
1733303925.978439,390671.000,61626,1,EA,1,100,0.030202
1733303926.044939,390737.500,61642,2,EA,1,100,0.030202
1733303926.111439,390804.000,61642,2,EA,1,100,0.030202
1733303926.177940,390870.500,61663,2,EA,1,100,0.030202
1733303926.244440,390937.000,61663,2,EA,1,100,0.030202
1733303926.311440,391004.000,61679,2,EA,1,100,0.030202
1733303926.378440,391071.000,61679,2,EA,1,100,0.030202
1733303926.445441,391138.000,61697,1,EA,1,100,0.030202
1733303926.511941,391204.500,61717,2,EA,1,100,0.030202
1733303926.578441,391271.000,61717,2,EA,1,100,0.030202
1733303926.644441,391337.000,61734,1,EA,1,100,0.030202
1733303926.711441,391404.000,61750,2,EA,1,100,0.030202
1733303926.778441,391471.000,61750,2,EA,1,100,0.030202
1733303926.844442,391537.000,61766,1,EA,1,100,0.030202
1733303926.911442,391604.000,61782,2,EA,1,100,0.030202
1733303926.978442,391671.000,61782,2,EA,1,100,0.030202
1733303927.044942,391737.500,61800,2,EA,1,100,0.030202
1733303927.111442,391804.000,61800,2,EA,1,100,0.030201
1733303927.178443,391871.000,61816,1,EA,1,100,0.030201
1733303927.244943,391937.500,61831,2,EA,1,100,0.030202
1733303927.311443,392004.000,61831,2,EA,1,100,0.030201
1733303927.378443,392071.000,61847,1,EA,1,100,0.030202
1733303927.444943,392137.500,61865,2,EA,1,100,0.030201
1733303927.511444,392204.000,61865,2,EA,1,100,0.030202
1733303927.578444,392271.000,61883,1,EA,1,100,0.030201
1733303927.644944,392337.500,61898,2,EA,1,100,0.030201
1733303927.711444,392404.000,61898,2,EA,1,100,0.030201
1733303927.778444,392471.000,61915,1,EA,1,100,0.030201
1733303927.844944,392537.500,61932,2,EA,1,100,0.030201
1733303927.911445,392604.000,61932,2,EA,1,100,0.030201
1733303927.977445,392670.000,61948,1,EA,1,100,0.030201
1733303928.044445,392737.000,61964,2,EA,1,100,0.030201
1733303928.111445,392804.000,61964,2,EA,1,100,0.030201
1733303928.177446,392870.000,61980,1,EA,1,100,0.030201
1733303928.244446,392937.000,61997,2,EA,1,100,0.030201
1733303928.311446,393004.000,61997,2,EA,1,100,0.030201
1733303928.377446,393070.000,62013,1,EA,1,100,0.030201
1733303928.444446,393137.000,62029,2,EA,1,100,0.030201
1733303928.511446,393204.000,62029,2,EA,1,100,0.030201
1733303928.577447,393270.000,62045,1,EA,1,100,0.030201
1733303928.644447,393337.000,62064,2,EA,1,100,0.030201
1733303928.711447,393404.000,62064,2,EA,1,100,0.030201
1733303928.777447,393470.000,62081,1,EA,1,100,0.030201
1733303928.844447,393537.000,62097,2,EA,1,100,0.030201
1733303928.911448,393604.000,62097,2,EA,1,100,0.030202
1733303928.977448,393670.000,62112,1,EA,1,100,0.030201
1733303929.044448,393737.000,62130,2,EA,1,100,0.030201
1733303929.111448,393804.000,62130,2,EA,1,100,0.030201
1733303929.177449,393870.000,62146,1,EA,1,100,0.030201
1733303929.244449,393937.000,62162,2,EA,1,100,0.030201
1733303929.311449,394004.000,62162,2,EA,1,100,0.030201
1733303929.377949,394070.500,62178,2,EA,1,100,0.030201
1733303929.444449,394137.000,62178,2,EA,1,100,0.030201
1733303929.511449,394204.000,62195,1,EA,1,100,0.030201
1733303929.577950,394270.500,62211,2,EA,1,100,0.030201
1733303929.644450,394337.000,62211,2,EA,1,100,0.030201
1733303929.711450,394404.000,62228,1,EA,1,100,0.030201
1733303929.777950,394470.500,62245,2,EA,1,100,0.030201
1733303929.844450,394537.000,62245,2,EA,1,100,0.030201
1733303929.911451,394604.000,62262,1,EA,1,100,0.030201
1733303929.977951,394670.500,62278,2,EA,1,100,0.030201
1733303930.044451,394737.000,62278,2,EA,1,100,0.030201
1733303930.111451,394804.000,62296,1,EA,1,100,0.030201
1733303930.177951,394870.500,62310,2,EA,1,100,0.030201
1733303930.244452,394937.000,62310,2,EA,1,100,0.030201
1733303930.311452,395004.000,62327,1,EA,1,100,0.030201
1733303930.377952,395070.500,62344,2,EA,1,100,0.030201
1733303930.444452,395137.000,62344,2,EA,1,100,0.030201
1733303930.511452,395204.000,62361,1,EA,1,100,0.030201
1733303930.577953,395270.500,62377,2,EA,1,100,0.030201
1733303930.644453,395337.000,62377,2,EA,1,100,0.030201
1733303930.711453,395404.000,62394,1,EA,1,100,0.030201
1733303930.777953,395470.500,62411,2,EA,1,100,0.030201
1733303930.844453,395537.000,62411,2,EA,1,100,0.030201
1733303930.911453,395604.000,62428,1,EA,1,100,0.030201
1733303930.977954,395670.500,62442,2,EA,1,100,0.030201
1733303931.044454,395737.000,62442,2,EA,1,100,0.030201
1733303931.111454,395804.000,62460,1,EA,1,100,0.030201
1733303931.177954,395870.500,62476,2,EA,1,100,0.030201
1733303931.244455,395937.000,62476,2,EA,1,100,0.030201
1733303931.310955,396003.500,62498,2,EA,1,100,0.030201
1733303931.377455,396070.000,62498,2,EA,1,100,0.030201
1733303931.443955,396136.500,62517,2,EA,1,100,0.030201
1733303931.510455,396203.000,62517,2,EA,1,100,0.030201
1733303931.577456,396270.000,62536,1,EA,1,100,0.030201
1733303931.643956,396336.500,62550,2,EA,1,100,0.030201
1733303931.710456,396403.000,62550,2,EA,1,100,0.030201
1733303931.777456,396470.000,62568,1,EA,1,100,0.030201
1733303931.843956,396536.500,62584,2,EA,1,100,0.030201
1733303931.910456,396603.000,62584,2,EA,1,100,0.030201
1733303931.977457,396670.000,62601,1,EA,1,100,0.030201
1733303932.043957,396736.500,62616,2,EA,1,100,0.030201
1733303932.110457,396803.000,62616,2,EA,1,100,0.030201
1733303932.177457,396870.000,62633,1,EA,1,100,0.030201
1733303932.243958,396936.500,62649,2,EA,1,100,0.030201
1733303932.310458,397003.000,62649,2,EA,1,100,0.030201
1733303932.377458,397070.000,62666,1,EA,1,100,0.030201
1733303932.443958,397136.500,62683,2,EA,1,100,0.030201
1733303932.510458,397203.000,62683,2,EA,1,100,0.030201
1733303932.577458,397270.000,62700,1,EA,1,100,0.030201
1733303932.643959,397336.500,62716,2,EA,1,100,0.030201
1733303932.710459,397403.000,62716,2,EA,1,100,0.030201
1733303932.777459,397470.000,62734,1,EA,1,100,0.030201
1733303932.843959,397536.500,62749,2,EA,1,100,0.030201
1733303932.910460,397603.000,62749,2,EA,1,100,0.030201
1733303932.977460,397670.000,62765,2,EA,1,100,0.030201
1733303933.044460,397737.000,62765,2,EA,1,100,0.030201
1733303933.110460,397803.000,62782,1,EA,1,100,0.030201
1733303933.177460,397870.000,62799,2,EA,1,100,0.030201
1733303933.244460,397937.000,62799,2,EA,1,100,0.030201
1733303933.310461,398003.000,62815,1,EA,1,100,0.030201
1733303933.377461,398070.000,62831,2,EA,1,100,0.030201
1733303933.444461,398137.000,62831,2,EA,1,100,0.030201
1733303933.510461,398203.000,62849,1,EA,1,100,0.030201
1733303933.577461,398270.000,62866,2,EA,1,100,0.030201
1733303933.644462,398337.000,62866,2,EA,1,100,0.030201
1733303933.710462,398403.000,62882,1,EA,1,100,0.030201
1733303933.777462,398470.000,62898,2,EA,1,100,0.030201
1733303933.844462,398537.000,62898,2,EA,1,100,0.030201
1733303933.910462,398603.000,62914,1,EA,1,100,0.030201
1733303933.977463,398670.000,62931,2,EA,1,100,0.030201
1733303934.044463,398737.000,62931,2,EA,1,100,0.030201
1733303934.110463,398803.000,62950,1,EA,1,100,0.030201
1733303934.177463,398870.000,62965,2,EA,1,100,0.030201
1733303934.244463,398937.000,62965,2,EA,1,100,0.030201
1733303934.310463,399003.000,62981,1,EA,1,100,0.030201
1733303934.377464,399070.000,62999,2,EA,1,100,0.030201
1733303934.444464,399137.000,62999,2,EA,1,100,0.030201
1733303934.510464,399203.000,63015,1,EA,1,100,0.030201
1733303934.577464,399270.000,63030,2,EA,1,100,0.030201
1733303934.644464,399337.000,63030,2,EA,1,100,0.030201
1733303934.710465,399403.000,63046,1,EA,1,100,0.030201
1733303934.777465,399470.000,63064,2,EA,1,100,0.030201
1733303934.844465,399537.000,63064,2,EA,1,100,0.030201
1733303934.910465,399603.000,63080,1,EA,1,100,0.030201
1733303934.977465,399670.000,63096,2,EA,1,100,0.030201
1733303935.044466,399737.000,63096,2,EA,1,100,0.030201
1733303935.110466,399803.000,63112,1,EA,1,100,0.030201
1733303935.177466,399870.000,63131,2,EA,1,100,0.030201
1733303935.244466,399937.000,63131,2,EA,1,100,0.030201
1733303935.310966,400003.500,63147,2,EA,1,100,0.030201
1733303935.377467,400070.000,63147,2,EA,1,100,0.030201
1733303935.443467,400136.000,63165,1,EA,1,100,0.030201
1733303935.510467,400203.000,63179,2,EA,1,100,0.030201
1733303935.577467,400270.000,63179,2,EA,1,100,0.030201
1733303935.643467,400336.000,63196,1,EA,1,100,0.030201
